participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P4,P4,split_data_01,HomePage,1,120.869873046875,0.022476631173465714,0.275276273205728,1480.320068359375,120.869873046875,0.04974547065133319,4.679696644497377,1480.320068359375,1.0,0.05,0.15,3.0,2.55,3.0,0.0,0.0,0.2364080666280376,2356.43994140625,0.0,0.0,4.018937132676639,2356.43994140625,0.0,0.0,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,1,1,0,0
P4,P4,split_data_01,HomePage,1,1480.320068359375,0.275276273205728,0.275276273205728,1480.320068359375,493.4400227864583,0.20308126047420855,4.679696644497377,1480.320068359375,3.0,0.15,0.15,3.0,2.55,3.0,2356.43994140625,0.2364080666280376,0.2364080666280376,2356.43994140625,785.47998046875,0.12344245784878723,4.018937132676639,2356.43994140625,3.0,0.3333333333333333,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,1,1,1,0,0
P4,P4,split_data_01,HomePage,1,0.0,0.0,0.275276273205728,1480.320068359375,0.0,0.0,4.679696644497377,1480.320068359375,0.0,0.0,0.15,3.0,2.55,3.0,2356.329833984375,0.23639702018366637,0.2364080666280376,2356.43994140625,2356.329833984375,0.3703100695652016,4.018937132676639,2356.43994140625,1.0,0.1111111111111111,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,1,1,0,0
P4,P4,split_data_01,HomePage,1,393.47998046875,0.07317046152359837,0.275276273205728,1480.320068359375,393.47998046875,0.1619414857224542,4.679696644497377,1480.320068359375,1.0,0.05,0.15,3.0,2.55,3.0,0.0,0.0,0.2364080666280376,2356.43994140625,0.0,0.0,4.018937132676639,2356.43994140625,0.0,0.0,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,120.2099609375,0.022353915721588194,0.275276273205728,1480.320068359375,120.2099609375,0.04947387577295814,4.679696644497377,1480.320068359375,1.0,0.05,0.15,3.0,2.55,3.0,0.0,0.0,0.2364080666280376,2356.43994140625,0.0,0.0,4.018937132676639,2356.43994140625,0.0,0.0,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,453.219970703125,0.0842795467981709,0.275276273205728,1480.320068359375,453.219970703125,0.18652820742574025,4.679696644497377,1480.320068359375,1.0,0.05,0.15,3.0,2.55,3.0,1208.099853515625,0.12120171010715615,0.2364080666280376,2356.43994140625,1208.099853515625,0.1898594731284328,4.018937132676639,2356.43994140625,1.0,0.1111111111111111,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,816.079833984375,0.15175597503487379,0.275276273205728,1480.320068359375,204.01995849609375,0.0839669026020876,4.679696644497377,1480.320068359375,4.0,0.2,0.15,3.0,2.55,3.0,0.0,0.0,0.2364080666280376,2356.43994140625,0.0,0.0,4.018937132676639,2356.43994140625,0.0,0.0,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,242.2099609375,0.045040702213863026,0.275276273205728,1480.320068359375,121.10498046875,0.04984223197870099,4.679696644497377,1480.320068359375,2.0,0.1,0.15,3.0,2.55,3.0,0.0,0.0,0.2364080666280376,2356.43994140625,0.0,0.0,4.018937132676639,2356.43994140625,0.0,0.0,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,723.699951171875,0.13457726456316432,0.275276273205728,1480.320068359375,180.92498779296875,0.07446188569137936,4.679696644497377,1480.320068359375,4.0,0.2,0.15,3.0,2.55,3.0,996.420166015625,0.09996510450267033,0.2364080666280376,2356.43994140625,996.420166015625,0.15659285710841728,4.018937132676639,2356.43994140625,1.0,0.1111111111111111,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
P4,P4,split_data_01,HomePage,1,1027.489990234375,0.19106922976554766,0.275276273205728,1480.320068359375,342.4966634114583,0.14095867968113776,4.679696644497377,1480.320068359375,3.0,0.15,0.15,3.0,2.55,3.0,3050.39013671875,0.3060280985784696,0.2364080666280376,2356.43994140625,1016.7967122395834,0.15979514234916112,4.018937132676639,2356.43994140625,3.0,0.3333333333333333,0.3333333333333333,3.0,5.666666666666667,3.0,16,0.9411764705882353,6,0.375,15,11,0.6111111111111112,4,0.36363636363636365,4,527.7778172200002,0.013952031968859236,0,0,1,0,0
