time,x,y
1732703465255.78,351.59,1069.0
1732703465286.01,350.52,1080.51
1732703465317.94,352.45,1088.06
1732703465346.59,352.55,1090.38
1732703465376.89,351.39,1090.68
1732703465407.07,352.21,1092.9
1732703465436.51,353.11,1093.33
1732703465467.64,353.65,1093.65
1732703465497.47,353.59,1093.12
1732703465526.91,354.16,1093.5
1732703465557.96,354.72,1093.69
1732703465587.44,356.3,1093.97
1732703465618.52,398.29,1079.1
1732703465647.93,660.94,992.87
1732703465678.4,948.48,896.98
1732703465708.57,1113.74,841.59
1732703465739.24,1188.55,818.78
1732703465769.08,1223.22,809.06
1732703465799.49,1237.69,799.62
1732703465828.85,1246.05,795.84
1732703465858.95,1251.79,793.01
1732703465889.72,1218.35,798.03
1732703465919.51,1189.69,802.95
1732703465950.09,1176.43,805.06
1732703465979.88,1168.33,806.2
1732703466010.39,1158.12,808.47
1732703466040.76,1145.67,811.11
1732703466071.57,1132.3,813.18
1732703466101.49,1120.35,775.85
1732703466130.53,1105.48,708.15
1732703466160.73,1090.01,648.35
1732703466190.77,1078.54,606.73
1732703466222.27,1070.87,577.57
1732703466252.15,1065.34,556.32
1732703466282.61,1059.58,540.79
1732703466312.83,1058.71,531.57
1732703466342.49,1056.86,526.74
1732703466373.36,1063.13,524.29
1732703466402.93,1072.62,524.57
1732703466433.3,1078.13,526.73
1732703466463.67,1081.69,527.51
1732703466493.67,1084.3,527.97
1732703466523.94,1086.05,528.9
1732703466554.6,1087.29,529.4
1732703466584.27,1088.36,529.39
1732703466615.05,1089.69,529.37
1732703466644.23,1090.38,529.12
1732703466675.28,1106.3,525.47
1732703466704.71,1170.19,515.34
1732703466735.39,1253.61,502.78
1732703466765.66,1320.91,491.82
1732703466796.03,1366.75,482.43
1732703466825.6,1399.36,476.35
1732703466856.22,1419.67,474.03
1732703466886.17,1432.61,471.11
1732703466916.12,1441.66,467.09
1732703466946.54,1446.73,465.16
1732703466977.04,1450.63,463.45
1732703467007.45,1452.59,461.92
1732703467037.18,1454.05,460.83
1732703467067.12,1447.57,461.9
1732703467097.8,1398.38,467.15
1732703467127.91,1244.87,483.61
1732703467158.1,1067.63,507.44
1732703467188.68,786.57,583.13
1732703467218.23,570.55,641.86
1732703467249.07,465.73,668.71
1732703467279.47,417.79,675.98
1732703467309.07,390.46,681.86
1732703467339.74,377.67,681.33
1732703467369.62,366.59,680.41
1732703467399.98,360.6,680.29
1732703467430.51,356.07,678.8
1732703467460.64,351.11,691.26
1732703467491.16,345.11,724.03
1732703467521.27,339.56,757.6
1732703467551.37,337.52,782.02
1732703467581.32,334.67,800.62
1732703467611.06,334.64,814.68
1732703467641.71,334.86,824.35
1732703467671.67,333.98,830.83
1732703467702.57,332.23,834.5
1732703467731.72,332.31,839.25
1732703467762.93,332.15,842.93
1732703467792.97,332.39,846.53
1732703467823.19,337.74,875.76
1732703467853.69,346.15,923.18
1732703467883.22,354.12,960.11
1732703467913.6,357.88,987.92
1732703467944.86,362.47,1010.3
1732703467974.41,367.6,1022.01
1732703468004.22,369.73,1034.06
1732703468034.45,369.26,1044.07
1732703468065.26,369.87,1050.2
1732703468095.64,370.53,1055.47
1732703468125.55,370.45,1058.28
1732703468155.69,371.81,1061.66
1732703468186.0,372.53,1063.61
1732703468216.03,370.3,1057.44
1732703468245.76,369.39,1052.85
1732703468276.47,368.77,1048.04
1732703468306.91,368.07,1039.38
1732703468337.11,366.2,1028.38
1732703468366.76,363.42,1018.56
