time,x,y
1733277392772.85,505.39,981.09
1733277392802.37,505.34,975.94
1733277392832.97,505.19,971.09
1733277392863.74,555.96,938.57
1733277392893.28,766.5,832.64
1733277392923.47,974.04,723.42
1733277392953.48,1088.63,665.05
1733277392983.08,1145.12,637.86
1733277393013.75,1172.07,624.25
1733277393044.38,1184.56,616.54
1733277393075.08,1191.96,615.56
1733277393104.23,1197.11,612.87
1733277393134.78,1200.24,612.07
1733277393165.09,1202.18,611.8
1733277393195.92,1203.45,612.0
1733277393225.58,1207.53,644.87
1733277393255.83,1215.94,701.5
1733277393286.19,1225.78,764.75
1733277393316.72,1232.29,814.47
1733277393346.38,1239.3,851.19
1733277393376.99,1242.15,873.02
1733277393406.31,1246.35,888.18
1733277393437.28,1287.28,924.98
1733277393467.46,1363.04,973.16
1733277393496.79,1420.42,1009.77
1733277393528.1,1453.32,1033.91
1733277393557.97,1473.58,1046.8
1733277393588.34,1487.27,1055.65
1733277393618.88,1492.22,1004.38
1733277393649.1,1491.1,876.06
1733277393678.98,1485.07,695.97
1733277393709.29,1482.08,575.61
1733277393739.2,1478.45,510.8
1733277393769.73,1480.11,475.44
1733277393799.85,1478.08,456.47
1733277393830.36,1477.88,444.41
1733277393860.91,1478.15,439.5
1733277393890.47,1477.18,437.48
1733277393921.29,1472.65,434.81
1733277393951.45,1428.63,445.39
1733277393981.51,1381.29,457.0
1733277394011.53,1340.98,467.68
1733277394041.03,1306.57,477.23
1733277394071.58,1279.66,482.3
1733277394102.1,1257.23,485.69
1733277394132.26,1239.7,488.27
1733277394161.79,1238.0,504.06
1733277394192.53,1279.2,597.35
1733277394223.15,1345.97,756.08
1733277394252.63,1393.65,871.5
1733277394283.11,1418.97,937.9
1733277394313.71,1430.83,977.88
1733277394344.31,1437.69,996.25
1733277394373.36,1442.4,1005.56
