time,x,y
1732702010001.28,1593.38,329.0
1732702010031.98,1593.87,332.19
1732702010062.45,1593.85,335.34
1732702010092.2,1594.07,337.37
1732702010123.02,1595.46,339.1
1732702010153.5,1597.41,342.74
1732702010183.64,1597.83,346.16
1732702010214.19,1594.02,349.01
1732702010241.11,1467.31,393.89
1732702010273.31,999.17,538.62
1732702010303.41,676.86,648.4
1732702010333.39,527.11,695.64
1732702010363.43,470.11,706.7
1732702010394.39,445.2,709.88
1732702010424.3,441.92,695.8
1732702010454.71,437.06,685.68
1732702010485.71,435.85,678.64
1732702010515.65,431.32,675.74
1732702010546.19,424.24,665.69
1732702010576.5,419.18,657.42
1732702010605.93,415.54,649.97
1732702010636.81,411.69,645.32
1732702010666.01,411.27,640.4
1732702010696.45,410.89,636.37
1732702010726.64,409.85,631.62
1732702010756.84,408.91,626.43
1732702010786.88,407.93,622.66
1732702010818.02,406.54,619.37
1732702010848.2,403.21,610.9
1732702010878.15,399.84,597.43
1732702010908.47,395.92,584.35
1732702010938.04,392.79,575.79
1732702010969.02,393.04,571.44
1732702010998.31,395.87,567.03
1732702011028.61,397.34,563.32
1732702011059.68,397.86,559.97
1732702011089.2,396.93,558.17
1732702011119.56,395.88,556.37
1732702011150.18,394.17,554.74
1732702011179.8,393.4,557.81
1732702011210.13,395.0,572.21
1732702011240.79,399.42,619.7
1732702011270.53,405.56,672.13
1732702011300.74,409.0,717.54
1732702011330.61,406.26,746.32
1732702011361.15,404.9,763.33
1732702011391.29,407.13,775.46
1732702011421.56,408.31,783.49
1732702011451.24,407.74,783.88
1732702011481.91,406.61,775.13
1732702011512.37,405.52,761.91
1732702011542.51,404.1,734.4
1732702011572.35,402.37,688.79
1732702011603.3,399.46,645.01
1732702011633.22,396.72,613.23
1732702011663.08,395.5,587.36
1732702011693.36,393.32,570.15
1732702011728.56,393.15,555.95
1732702011753.82,395.3,547.24
1732702011783.71,397.99,543.0
1732702011813.96,399.13,539.98
1732702011844.28,398.09,536.57
1732702011875.03,397.55,542.36
1732702011905.49,397.31,547.6
1732702011935.69,397.43,550.35
1732702011964.86,397.14,553.5
1732702011996.29,397.04,559.08
1732702012025.17,396.81,565.8
1732702012055.58,398.78,574.24
1732702012085.63,403.28,587.87
1732702012115.99,408.24,599.62
1732702012147.03,413.17,612.13
1732702012176.69,414.03,620.26
1732702012207.22,417.02,627.2
1732702012235.55,414.32,675.62
1732702012354.29,414.78,735.9
1732702012388.24,392.4,743.88
1732702012418.3,398.15,755.63
1732702012448.95,404.32,761.76
1732702012478.44,410.03,765.58
1732702012509.7,415.56,768.09
1732702012539.55,416.7,768.12
1732702012569.05,416.44,768.24
1732702012599.0,416.85,768.47
1732702012629.58,417.34,769.55
1732702012660.09,417.71,770.52
1732702012690.23,418.13,770.6
1732702012720.45,418.56,770.93
1732702012750.22,419.0,771.18
1732702012781.19,418.91,770.71
1732702012811.11,418.73,771.08
1732702012841.73,419.54,775.94
1732702012872.06,423.04,787.65
1732702012902.16,423.33,801.48
1732702012932.09,423.93,814.82
1732702012962.54,425.64,826.63
1732702012992.61,425.82,834.62
1732702013022.66,427.63,841.12
1732702013052.31,428.93,845.58
1732702013083.03,428.81,849.97
1732702013113.1,427.57,852.19
1732702013143.46,427.64,852.86
1732702013173.78,429.05,864.21
1732702013203.79,429.77,880.73
1732702013233.72,432.37,898.64
1732702013264.03,434.74,915.38
1732702013295.13,435.28,926.02
1732702013324.76,433.79,931.65
1732702013354.74,431.55,936.71
1732702013384.86,429.98,938.6
1732702013415.83,429.19,940.44
1732702013445.34,427.37,939.72
1732702013475.46,425.82,939.51
1732702013505.56,424.2,940.15
1732702013536.19,425.85,946.4
1732702013565.71,429.65,958.9
1732702013596.46,434.13,973.41
1732702013626.7,436.16,986.53
1732702013657.21,439.19,997.66
1732702013687.49,440.78,1003.8
1732702013717.14,443.31,1009.51
1732702013747.5,443.85,1016.15
1732702013777.56,441.5,1021.71
1732702013808.4,438.46,1023.91
1732702013838.54,436.18,1024.36
1732702013868.68,434.62,1025.16
1732702013904.73,434.87,1026.92
1732702013928.9,434.42,1028.25
1732702013959.57,434.07,1024.62
1732702013989.83,434.16,1018.06
1732702014019.22,434.42,1006.28
1732702014049.34,432.16,988.21
1732702014079.65,426.84,969.69
1732702014110.29,420.67,953.36
1732702014139.95,416.33,942.11
1732702014170.98,413.58,933.65
1732702014200.74,410.89,927.57
1732702014230.84,407.45,922.44
1732702014261.27,405.51,920.01
1732702014290.98,403.65,918.75
1732702014321.96,402.35,917.97
1732702014352.24,402.03,918.68
1732702014381.86,404.1,918.89
1732702014412.75,406.26,919.32
1732702014443.0,407.24,919.78
1732702014473.16,407.16,919.8
1732702014503.28,407.34,919.66
1732702014533.36,406.96,920.39
1732702014562.85,407.66,920.98
1732702014593.24,407.96,921.52
1732702014623.92,407.4,922.3
1732702014654.1,406.83,923.19
1732702014684.28,406.84,924.85
1732702014715.33,405.46,925.38
1732702014744.04,401.98,939.14
1732702014892.62,398.63,1070.55
1732702014923.05,390.47,1082.62
1732702014955.48,377.98,1069.06
1732702014985.9,375.77,1074.81
1732702015017.13,384.43,1074.49
1732702015051.54,388.98,1076.25
1732702015077.17,394.84,1073.28
1732702015107.19,399.9,1070.03
