time,x,y
1732702086732.71,1244.13,865.38
1732702086762.06,1242.41,1089.48
1732702086792.7,1242.93,1204.7
1732702086822.56,1254.84,1260.62
1732702086853.28,1252.13,1283.72
1732702086883.06,1253.88,1298.73
1732702086913.9,1259.49,1308.63
1732702086943.6,1257.71,1309.89
1732702086973.31,1250.8,1311.08
1732702087004.35,1246.03,1315.7
1732702087033.97,1240.22,1317.3
1732702087064.59,1236.92,1273.94
1732702087094.5,1226.32,998.11
1732702087125.13,1231.01,698.87
1732702087154.89,1230.73,551.85
1732702087185.43,1229.56,486.35
1732702087215.89,1228.02,457.48
1732702087246.24,1225.99,437.76
1732702087275.93,1223.45,425.56
1732702087306.03,1218.2,428.38
1732702087336.83,1207.92,429.71
1732702087366.35,1201.7,435.1
1732702087397.27,1197.56,437.23
1732702087427.48,1194.8,441.29
1732702087457.4,1193.53,443.64
1732702087488.07,1190.93,444.19
1732702087517.76,1188.94,445.0
