time,x,y
1732702115369.76,424.57,980.38
1732702115400.52,426.59,977.86
1732702115431.01,427.42,975.9
1732702115460.52,428.71,975.04
1732702115491.06,428.9,974.07
1732702115521.48,428.46,971.04
1732702115552.06,429.85,969.88
1732702115581.96,431.23,969.58
1732702115612.23,431.16,968.07
1732702115641.88,431.32,966.07
1732702115672.7,432.45,962.96
1732702115702.81,431.93,960.75
1732702115733.09,431.84,959.33
1732702115762.8,497.37,965.7
1732702115793.05,787.37,997.15
1732702115823.0,1074.74,1029.48
1732702115854.3,1237.08,1046.21
1732702115883.77,1314.09,1052.89
1732702115914.45,1347.44,1055.72
1732702115944.08,1370.62,1054.21
1732702115974.38,1407.12,1055.62
1732702116004.6,1438.5,1054.54
1732702116034.73,1457.73,1056.5
1732702116064.92,1466.4,1055.58
1732702116095.91,1472.64,1058.99
1732702116125.89,1480.23,1064.05
1732702116156.41,1483.34,1069.04
1732702116186.32,1486.77,1070.55
1732702116215.76,1490.99,1073.14
1732702116246.06,1494.02,1076.54
1732702116276.69,1501.21,1080.75
1732702116307.0,1491.46,1074.01
1732702116337.27,1474.68,1059.14
1732702116367.52,1442.24,1027.55
1732702116397.72,1411.1,992.31
1732702116426.95,1385.88,965.62
