time,x,y
1732702092774.42,1255.51,283.15
1732702092804.2,1254.77,282.27
1732702092835.01,1254.4,282.06
1732702092865.1,1255.22,282.91
1732702092895.48,1255.6,283.95
1732702092926.04,1256.06,284.24
1732702092956.04,1257.1,284.63
1732702092985.61,1245.19,293.02
1732702093016.11,1128.91,387.56
1732702093045.9,979.86,518.15
1732702093075.6,874.17,602.96
1732702093106.46,822.55,645.69
1732702093137.04,791.41,671.53
1732702093167.12,777.54,693.4
1732702093196.31,687.39,730.49
1732702093227.29,563.35,740.82
1732702093257.32,489.19,749.89
1732702093287.66,445.21,749.73
1732702093317.45,417.22,770.04
1732702093347.65,399.29,770.65
1732702093377.78,385.56,778.63
1732702093408.31,382.54,779.97
1732702093438.02,387.6,741.02
1732702093469.72,390.89,703.65
1732702093498.9,394.17,670.33
1732702093529.56,395.61,639.26
1732702093559.2,396.45,617.66
1732702093589.97,396.9,601.75
1732702093620.21,398.65,590.09
1732702093650.57,400.24,584.67
1732702093680.43,403.79,585.35
1732702093710.98,406.67,586.21
1732702093741.0,408.0,584.65
1732702093771.23,408.88,584.28
1732702093801.43,408.83,583.71
1732702093831.86,407.46,585.05
1732702093861.86,406.19,590.07
1732702093892.34,404.57,598.74
1732702093921.83,401.97,608.57
1732702093951.8,399.94,616.51
1732702093982.53,399.82,625.88
1732702094012.3,396.05,630.68
1732702094043.04,396.44,634.66
1732702094073.57,396.69,635.39
