participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P5,P5,split_data_05,TimeSelect,5,419.48974609375,0.019153253696634925,1.0,21901.74853515625,209.744873046875,0.06307852860006999,1.7142857142857144,1564.410609654018,2.0,0.027777777777777776,1.0,72.0,1.7142857142857144,5.142857142857143,2358.9501953125,0.05280611823576173,1.0,44671.91064453125,1179.47509765625,0.08916290626322525,1.7142857142857144,3190.850760323661,2.0,0.05714285714285714,1.0,35.0,1.7142857142857144,2.5,41,0.7454545454545455,29,0.7073170731707317,32,7,0.5,0,0.0,0,266.2251991400001,0.3844900932437973,1,1,0,0,1
P5,P5,split_data_05,TimeSelect,5,2836.370361328125,0.129504288517204,1.0,21901.74853515625,257.85185102982956,0.07754618801161882,1.7142857142857144,1564.410609654018,11.0,0.1527777777777778,1.0,72.0,1.7142857142857144,5.142857142857143,3044.6201171875,0.068155135369394,1.0,44671.91064453125,507.4366861979167,0.038359885491344815,1.7142857142857144,3190.850760323661,6.0,0.17142857142857143,1.0,35.0,1.7142857142857144,2.5,41,0.7454545454545455,29,0.7073170731707317,32,7,0.5,0,0.0,0,266.2251991400001,0.3844900932437973,1,1,0,0,1
P5,P5,split_data_05,TimeSelect,5,964.550048828125,0.044039865003465295,1.0,21901.74853515625,241.13751220703125,0.07251952927069447,1.7142857142857144,1564.410609654018,4.0,0.05555555555555555,1.0,72.0,1.7142857142857144,5.142857142857143,3139.310302734375,0.07027481604077507,1.0,44671.91064453125,1046.436767578125,0.07910581885396736,1.7142857142857144,3190.850760323661,3.0,0.08571428571428572,1.0,35.0,1.7142857142857144,2.5,41,0.7454545454545455,29,0.7073170731707317,32,7,0.5,0,0.0,0,266.2251991400001,0.3844900932437973,1,1,0,0,1
P5,P5,split_data_05,TimeSelect,5,1842.179931640625,0.08411108951797135,1.0,21901.74853515625,307.0299886067708,0.09233598722140447,1.7142857142857144,1564.410609654018,6.0,0.08333333333333333,1.0,72.0,1.7142857142857144,5.142857142857143,3987.650146484375,0.08926526958328218,1.0,44671.91064453125,1993.8250732421875,0.15072402839536062,1.7142857142857144,3190.850760323661,2.0,0.05714285714285714,1.0,35.0,1.7142857142857144,2.5,41,0.7454545454545455,29,0.7073170731707317,32,7,0.5,0,0.0,0,266.2251991400001,0.3844900932437973,1,1,0,0,1
P5,P5,split_data_05,TimeSelect,5,6914.549072265625,0.31570762768856236,1.0,21901.74853515625,363.9236353824013,0.10944614335140365,1.7142857142857144,1564.410609654018,19.0,0.2638888888888889,1.0,72.0,1.7142857142857144,5.142857142857143,10453.96044921875,0.23401641654426364,1.0,44671.91064453125,1306.7450561523438,0.09878393124464371,1.7142857142857144,3190.850760323661,8.0,0.22857142857142856,1.0,35.0,1.7142857142857144,2.5,41,0.7454545454545455,29,0.7073170731707317,32,7,0.5,0,0.0,0,266.2251991400001,0.3844900932437973,1,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,122.06005859375,0.011742178071890291,0.7477270224377348,7772.6298828125,122.06005859375,0.024828701415039754,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,0,0,0,1
P5,P5,split_data_06,SeatSelect,6,241.19970703125,0.023203412676337413,0.7477270224377348,7772.6298828125,120.599853515625,0.024531675538539424,1.882209401308781,268.02172009698273,2.0,0.0425531914893617,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,1,0,0,0,1
P5,P5,split_data_06,SeatSelect,6,271.419921875,0.02611059745204802,0.7477270224377348,7772.6298828125,271.419921875,0.05521056007974797,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,820.10009765625,0.0788936323183724,0.7477270224377348,7772.6298828125,273.36669921875,0.055606561474032146,1.882209401308781,268.02172009698273,3.0,0.06382978723404255,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,0.0,0.0,0.7477270224377348,7772.6298828125,0.0,0.0,1.882209401308781,268.02172009698273,0.0,0.0,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,1451.2099609375,0.05289323378751032,0.7840070541918603,21510.47998046875,1451.2099609375,0.0863573697281546,1.9735349984829587,741.740688981681,1.0,0.14285714285714285,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,150.780029296875,0.014505039355924065,0.7477270224377348,7772.6298828125,150.780029296875,0.03067074004300657,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,180.5,0.017364100643523065,0.7477270224377348,7772.6298828125,180.5,0.036716192479725324,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,120.72998046875,0.011614224551523264,0.7477270224377348,7772.6298828125,120.72998046875,0.024558145157695863,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,150.780029296875,0.014505039355924065,0.7477270224377348,7772.6298828125,150.780029296875,0.03067074004300657,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,120.25,0.011568050428718276,0.7477270224377348,7772.6298828125,120.25,0.024460510502420884,1.882209401308781,268.02172009698273,1.0,0.02127659574468085,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,0.0,0.0,0.7840070541918603,21510.47998046875,0.0,0.0,1.9735349984829587,741.740688981681,0.0,0.0,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,0,1,0,0,1
P5,P5,split_data_06,SeatSelect,6,1804.910400390625,0.17363238695248934,0.7477270224377348,7772.6298828125,300.8184000651042,0.06119061649990793,1.882209401308781,268.02172009698273,6.0,0.1276595744680851,0.6808510638297872,32.0,1.7138664710198093,1.103448275862069,15947.830078125,0.5812613801112708,0.7840070541918603,21510.47998046875,5315.943359375,0.3163366421788543,1.9735349984829587,741.740688981681,3.0,0.42857142857142855,0.7142857142857143,5.0,1.7980295566502464,0.1724137931034483,41,0.5857142857142857,16,0.3902439024390244,38,7,0.5,0,0.0,0,533.9747565599998,0.6577449827100142,1,1,0,0,1
