time,x,y
1732700749868.85,1039.45,527.18
1732700749899.67,1052.44,515.06
1732700749928.77,1059.95,507.91
1732700749959.35,1061.22,504.05
1732700749989.02,1068.87,505.39
1732700750020.27,1072.17,506.65
1732700750049.91,1073.93,507.92
1732700750080.45,1074.56,507.95
1732700750110.13,1075.67,507.49
1732700750141.09,1076.16,507.18
1732700750171.18,1076.99,508.28
1732700750202.26,1076.6,508.18
1732700750231.46,1076.93,508.18
1732700750262.15,1077.28,508.13
1732700750291.56,1079.58,510.44
1732700750322.03,1129.28,579.28
1732700750352.83,1236.74,745.38
1732700750383.42,1322.11,875.39
1732700750413.3,1366.3,948.09
1732700750442.5,1389.85,981.23
1732700750473.26,1424.95,1025.7
1732700750503.46,1453.48,1057.58
1732700750532.94,1466.77,1076.87
1732700750563.86,1471.55,1086.58
1732700750594.98,1475.66,1090.22
1732700750624.78,1477.79,1094.22
1732700750654.74,1479.07,1095.53
1732700750685.22,1478.37,1094.98
1732700750714.67,1474.69,1089.08
1732700750745.91,1467.95,1078.94
1732700750776.21,1459.07,1065.77
1732700750806.0,1442.4,1040.98
1732700750835.66,1425.1,1013.62
1732700750865.85,1408.72,988.85
1732700750896.41,1394.82,968.66
1732700750926.38,1384.45,955.59
1732700750956.84,1378.46,949.13
1732700750986.72,1374.63,939.92
1732700751017.42,1371.98,933.21
1732700751048.1,1370.12,929.62
1732700751077.59,1368.41,926.45
1732700751107.69,1365.87,922.81
1732700751137.03,1365.72,921.28
1732700751168.4,1366.55,920.68
1732700751199.37,1364.8,925.7
1732700751229.47,1363.39,929.22
1732700751259.25,1362.3,934.05
1732700751289.75,1360.95,939.22
1732700751319.45,1359.86,944.1
1732700751349.84,1359.38,948.56
1732700751380.19,1357.66,951.35
1732700751410.19,1356.28,954.86
1732700751440.46,1343.05,958.86
1732700751470.32,1311.67,962.41
1732700751500.8,1275.98,967.31
1732700751530.38,1245.39,971.52
1732700751561.18,1219.14,973.83
1732700751590.79,1199.57,973.45
1732700751622.14,1184.63,973.78
1732700751651.94,1173.58,974.54
1732700751682.33,1166.1,974.45
1732700751711.95,1160.58,974.38
1732700751743.1,1156.27,975.22
1732700751773.55,1150.04,950.03
1732700751803.42,1152.66,879.1
1732700751833.22,1159.99,800.3
1732700751863.08,1163.54,740.0
1732700751892.92,1166.76,703.04
1732700751923.92,1169.29,681.09
1732700751954.04,1208.7,641.75
1732700751984.14,1303.19,585.7
1732700752014.24,1378.65,543.66
1732700752044.46,1425.85,514.29
1732700752075.23,1453.45,498.75
1732700752104.64,1471.23,489.63
1732700752134.57,1482.08,482.53
1732700752164.93,1487.16,485.11
1732700752195.91,1490.24,488.7
1732700752225.89,1491.46,488.75
1732700752255.94,1492.52,489.22
1732700752285.47,1493.25,489.05
