time,x,y
1732767506505.2,2198.25,837.05
1732767506534.22,2202.22,832.97
1732767506564.54,2231.79,806.41
1732767506591.54,2259.41,803.17
1732767506625.02,2280.68,792.87
1732767506656.05,2296.54,761.21
1732767506686.53,2277.3,742.78
1732767506715.64,2131.78,611.61
1732767506746.02,1946.45,487.08
1732767506776.24,1832.68,428.68
1732767506806.02,1773.82,424.59
1732767506835.97,1739.66,423.99
1732767506866.97,1711.91,425.89
1732767506896.16,1568.43,463.88
1732767506926.92,1441.2,526.01
1732767506957.53,1329.22,556.4
1732767506986.95,1270.45,577.1
1732767507018.23,1250.58,608.04
1732767507047.47,1241.77,602.79
1732767507078.61,1222.33,599.75
1732767507108.97,1234.11,622.43
1732767507139.5,1231.44,637.41
1732767507169.46,1222.1,641.02
1732767507200.5,1206.95,626.69
1732767507229.89,1185.41,593.43
1732767507261.41,1176.7,576.93
1732767507289.9,1170.05,562.97
1732767507320.19,1160.35,544.37
1732767507350.62,1158.2,531.78
1732767507377.31,1151.21,518.53
1732767507410.65,1155.07,514.41
1732767507440.86,1163.42,510.84
1732767507468.36,1168.93,507.41
1732767507498.27,1170.0,519.74
1732767507532.43,1164.79,532.19
1732767507558.79,1166.7,548.09
1732767507591.7,1151.17,565.33
1732767507621.93,1153.84,575.66
1732767507652.21,1156.19,589.41
1732767507681.23,1198.91,708.23
1732767507710.25,1252.81,943.86
1732767507743.04,1324.94,1162.55
1732767507773.12,1371.65,1268.44
1732767507802.46,1372.46,1324.34
1732767507833.28,1339.41,1332.24
1732767507864.11,1372.92,1359.06
1732767507893.97,1423.16,1360.74
1732767507923.32,1429.48,1364.06
1732767507953.26,1332.71,1336.63
1732767507977.52,1341.75,1345.85
1732767508014.84,1419.07,1358.97
1732767508044.58,1416.29,1363.76
1732767508075.95,1416.2,1371.71
1732767508105.69,1416.43,1372.74
1732767508135.48,1414.95,1367.3
1732767508166.86,1413.61,1368.29
1732767508196.26,1410.91,1373.21
1732767508226.53,1412.4,1370.67
1732767508257.47,1411.8,1370.75
1732767508286.86,1414.89,1370.42
1732767508311.92,1413.2,1317.36
1732767508347.73,1365.3,1094.21
1732767508378.12,1311.93,907.36
1732767508407.78,1291.58,818.96
1732767508438.54,1266.14,760.88
1732767508469.05,1285.27,736.84
1732767508493.58,1291.31,746.7
1732767508528.82,1270.49,743.55
1732767508559.26,1247.62,737.65
1732767508585.18,1222.23,724.22
1732767508616.62,1211.53,716.32
1732767508649.53,1205.03,708.14
1732767508679.86,1185.88,696.8
