time,x,y
1732767417202.84,1137.12,860.88
1732767417232.37,1134.39,851.65
1732767417264.89,1135.95,845.82
1732767417295.22,1138.95,843.47
1732767417325.22,1141.95,841.01
1732767417355.04,1140.98,835.44
1732767417384.0,1140.91,835.55
1732767417414.16,1138.33,832.63
1732767417446.05,1136.61,821.84
1732767417476.44,1136.51,817.1
1732767417505.88,1138.47,814.06
1732767417536.25,1138.57,808.66
1732767417565.49,1137.07,802.55
1732767417594.83,1135.72,799.24
1732767417627.15,1137.22,801.75
1732767417656.88,1138.9,803.01
1732767417687.88,1148.07,784.6
1732767417717.29,1173.11,720.35
1732767417748.71,1195.03,660.79
1732767417778.5,1211.02,598.31
1732767417808.24,1220.04,575.7
1732767417839.06,1229.85,554.03
1732767417867.0,1238.32,549.84
1732767417900.0,1283.82,580.83
1732767417931.63,1281.05,570.23
1732767417959.74,1228.25,518.79
1732767417991.26,1229.61,516.88
1732767418021.23,1288.48,517.16
1732767418052.01,1287.67,509.52
1732767418081.91,1280.25,504.06
1732767418111.21,1275.87,491.61
1732767418141.48,1226.83,510.69
1732767418170.43,1231.54,602.1
1732767418201.42,1249.59,846.81
1732767418231.02,1256.61,993.28
1732767418259.91,1265.11,1086.52
1732767418290.28,1275.29,1154.52
1732767418321.63,1276.48,1175.2
1732767418351.82,1283.19,1193.06
1732767418382.56,1311.07,1220.06
1732767418411.18,1330.91,1211.08
1732767418441.26,1330.48,1205.63
1732767418471.19,1339.03,1256.48
1732767418503.66,1343.64,1269.55
1732767418531.48,1343.22,1292.36
1732767418561.37,1348.79,1307.58
1732767418594.28,1341.84,1276.15
1732767418623.15,1331.48,1217.6
1732767418652.21,1298.15,1072.64
1732767418683.08,1255.66,928.71
1732767418712.71,1233.66,818.85
1732767418743.38,1219.1,762.6
1732767418773.65,1243.7,737.19
1732767418804.29,1218.93,719.88
1732767418833.92,1232.05,735.76
1732767418866.89,1245.71,768.56
1732767418894.07,1256.07,783.63
1732767418927.37,1258.55,789.5
1732767418956.93,1253.46,796.58
1732767418987.4,1172.29,830.05
1732767419015.52,1053.45,858.98
1732767419077.06,922.26,876.07
1732767419108.78,972.75,793.27
1732767419140.69,937.05,807.36
1732767419170.46,881.05,829.21
1732767419201.59,859.96,849.66
1732767419227.31,846.63,858.39
1732767419260.48,823.25,868.11
1732767419309.36,816.81,887.2
1732767419321.92,805.05,895.31
1732767419351.18,789.84,873.36
1732767419380.77,797.58,867.97
1732767419412.35,801.5,865.98
1732767419441.51,819.65,836.64
1732767419470.76,869.57,784.69
1732767419500.35,907.61,732.35
1732767419532.62,929.41,702.82
1732767419562.92,938.62,676.44
1732767419593.24,938.73,649.66
1732767419622.4,944.39,653.09
1732767419652.23,1001.89,626.12
1732767419682.52,1081.15,639.06
1732767419712.13,1146.72,637.4
1732767419743.32,1190.53,636.09
1732767419774.19,1223.57,633.33
1732767419803.79,1240.01,633.42
1732767419833.47,1253.97,639.46
1732767419863.83,1263.38,635.17
1732767419894.35,1271.16,615.61
1732767419924.01,1268.89,600.99
1732767419955.88,1259.2,605.11
1732767419985.62,1260.61,605.49
1732767420016.18,1269.75,595.44
1732767420046.63,1276.72,600.89
1732767420075.96,1278.03,603.1
1732767420106.06,1276.58,607.94
1732767420132.88,1267.85,613.61
1732767420166.55,1262.99,646.64
1732767420198.38,1095.92,706.33
1732767420228.42,980.53,759.39
1732767420253.5,921.25,796.27
1732767420288.85,869.19,813.32
1732767420313.98,862.12,814.61
1732767420348.6,859.22,824.86
1732767420379.96,850.97,843.59
1732767420410.25,850.04,857.72
1732767420439.13,878.36,862.01
1732767420617.93,727.14,899.84
1732767420646.59,728.92,908.6
1732767420676.6,731.08,915.03
1732767420707.53,725.03,922.48
1732767420735.84,724.28,927.65
1732767420768.64,725.72,929.09
1732767420797.87,731.34,931.49
1732767420827.99,735.42,935.25
1732767420858.77,737.83,941.84
1732767420889.94,742.76,947.21
1732767420918.09,746.92,949.68
1732767420948.48,765.59,954.8
1732767420978.79,784.24,965.11
1732767421008.65,802.1,968.52
1732767421041.05,813.57,972.4
1732767421069.59,825.69,981.68
1732767421099.53,831.56,989.21
1732767421129.35,836.49,993.05
1732767421159.7,840.87,998.04
1732767421190.83,843.44,988.03
1732767421220.28,849.18,989.62
1732767421251.03,857.35,988.39
1732767421278.59,866.44,997.39
1732767421314.37,874.02,1005.49
1732767421342.44,877.42,1009.63
1732767421372.24,883.4,1017.55
1732767421401.95,896.54,1026.14
1732767421464.78,918.98,1016.47
1732767421496.35,919.81,1018.25
1732767421525.98,915.94,1021.31
1732767421556.27,915.91,1026.09
1732767421586.35,909.77,1029.69
1732767421616.58,908.37,1036.13
1732767421647.39,907.03,1033.26
1732767421677.04,896.27,1025.39
1732767421706.56,880.08,1012.38
1732767421737.23,862.54,989.84
1732767421767.26,848.49,984.01
1732767421794.14,840.09,968.8
1732767421828.01,832.11,952.06
1732767421858.11,834.99,945.66
1732767421888.01,826.75,947.31
1732767421918.75,819.78,949.3
1732767421948.12,818.49,950.16
1732767421978.85,818.93,949.63
1732767422009.83,817.24,950.94
1732767422035.03,788.26,944.07
1732767422066.18,812.08,954.59
1732767422100.13,810.34,957.82
1732767422130.24,808.24,960.26
1732767422160.01,774.62,955.32
1732767422189.93,805.28,966.3
1732767422220.97,803.48,965.93
1732767422250.72,800.92,964.57
1732767422280.9,770.05,946.76
1732767422311.47,793.4,962.85
1732767422341.98,791.26,964.28
1732767422371.92,790.7,964.79
1732767422401.39,791.83,966.89
1732767422432.05,797.1,966.83
1732767422458.79,800.32,962.25
1732767422520.45,796.69,915.78
1732767422551.13,797.99,905.82
1732767422592.81,855.06,962.27
1732767422612.56,827.35,930.02
1732767422641.15,871.43,971.91
1732767422672.32,788.66,868.54
1732767422702.34,875.93,981.38
1732767422733.49,829.32,928.25
1732767422762.59,787.72,879.81
1732767422794.17,837.12,929.8
1732767422824.37,842.69,933.01
1732767422853.12,884.96,982.92
1732767422884.73,867.24,947.68
1732767422913.98,882.7,950.73
1732767422945.45,894.79,962.35
1732767422974.46,844.46,960.74
1732767423005.2,896.16,975.66
1732767423034.65,894.19,988.73
1732767423065.28,880.18,996.65
1732767423125.72,920.6,1093.32
1732767423155.82,887.66,1082.81
1732767423215.23,842.12,1057.11
1732767423243.28,860.75,1095.27
1732767423306.06,837.0,1078.55
1732767423334.9,855.43,1077.2
1732767423363.78,866.72,1073.96
1732767423424.77,890.21,1092.99
1732767423453.9,892.51,1092.53
1732767423516.26,903.35,1072.49
1732767423636.46,941.02,1033.71
1732767423667.89,952.94,1022.65
1732767423697.9,963.83,1015.17
1732767423727.85,970.38,1011.93
1732767423788.22,989.34,995.29
1732767423819.27,998.96,989.17
1732767423849.1,1002.17,986.62
1732767423939.58,1010.67,979.29
1732767423970.05,1009.63,978.23
1732767424000.45,1010.87,976.95
1732767424060.74,1019.5,974.06
1732767424090.68,1022.83,972.56
1732767424118.71,1024.27,971.96
1732767424149.53,1028.35,965.17
1732767424211.53,1024.79,946.25
1732767424239.62,1023.84,938.82
1732767424270.04,1030.87,935.93
1732767424452.99,1026.66,934.93
1732767424483.57,1023.0,934.2
1732767424513.75,1012.36,933.71
1732767424543.32,995.55,934.22
1732767424573.9,974.48,930.24
1732767424604.28,954.32,930.15
1732767424634.5,929.9,927.76
1732767424664.79,910.11,924.89
1732767424694.48,898.07,924.53
1732767424724.98,891.64,924.39
1732767424753.33,893.2,921.97
1732767424783.45,899.6,920.39
1732767424906.77,888.94,933.63
1732767424936.31,887.37,934.63
1732767424967.02,883.15,930.82
1732767424996.73,874.25,926.38
1732767425027.15,865.48,923.46
1732767425057.95,857.98,919.93
1732767425087.26,853.48,912.66
1732767425207.04,880.26,918.6
1732767425236.95,886.35,920.76
1732767425268.25,891.05,921.04
1732767425329.37,892.81,926.39
1732767425358.98,893.29,928.65
1732767425389.65,894.47,929.71
1732767425418.55,892.57,929.88
1732767425448.51,892.3,928.12
1732767425480.7,891.18,926.54
1732767425509.8,888.17,922.86
1732767425539.23,885.17,918.13
1732767425661.3,892.58,921.99
1732767425721.65,896.96,924.99
1732767425750.86,899.98,928.48
1732767425812.52,893.33,931.62
1732767425841.25,890.93,930.79
1732767425901.17,902.67,926.86
1732767425931.95,911.34,920.79
1732767425962.63,916.28,913.14
1732767425992.42,915.6,917.17
1732767426021.75,910.83,916.39
1732767426055.07,907.02,912.57
1732767426115.63,901.17,897.45
1732767426174.87,896.35,905.03
1732767426205.81,895.48,908.06
1732767426236.3,895.24,909.71
1732767426265.59,893.13,913.64
1732767426356.5,894.72,914.89
1732767426386.79,895.26,914.57
1732767426417.18,895.05,915.29
1732767426447.6,895.05,918.09
1732767426507.6,887.33,930.74
1732767426538.06,880.86,942.74
1732767426612.16,874.15,959.72
1732767426614.25,869.88,975.42
1732767426634.0,861.68,988.52
1732767426657.22,854.04,992.9
1732767426687.05,858.73,1002.03
1732767426779.49,846.88,978.36
1732767426840.07,839.63,992.87
1732767426869.88,829.05,1017.43
1732767426930.81,829.28,1064.01
1732767426960.59,832.05,1077.54
1732767427262.98,863.88,1179.96
1732767427292.85,842.57,1171.45
1732767427323.21,833.8,1160.59
1732767427352.91,833.86,1145.09
1732767427413.51,830.06,1051.21
1732767427442.02,831.49,1006.17
1732767427472.78,829.14,986.13
1732767427624.55,789.99,957.31
1732767427685.34,781.69,918.95
1732767427834.65,791.5,886.27
1732767427867.74,792.56,881.97
1732767427897.26,784.43,875.71
1732767427927.09,763.11,872.72
1732767428048.18,737.88,802.56
1732767428078.45,736.17,769.83
1732767428108.15,744.77,747.98
1732767428258.89,753.47,794.09
1732767428318.68,946.54,1090.49
1732767428350.12,916.47,1002.14
1732767428380.21,933.1,954.19
1732767428410.97,932.86,898.57
1732767428440.87,919.57,872.54
1732767428499.33,917.53,746.49
1732767428560.18,886.1,623.89
1732767428590.08,860.74,597.35
1732767428772.46,936.37,726.36
1732767428952.14,1186.21,1267.41
1732767428984.95,1173.16,1211.43
1732767429042.76,1159.11,1149.19
1732767429074.19,1152.45,1054.82
1732767429135.3,1160.97,770.23
1732767429226.45,1134.84,742.92
1732767429255.56,1085.79,745.0
1732767429286.11,1088.4,725.89
1732767429315.63,1076.29,714.17
1732767429345.9,1090.2,712.56
1732767429437.73,1103.61,740.62
1732767429466.83,1104.36,746.57
1732767429557.2,1105.44,747.83
1732767429588.05,1107.58,745.59
1732767429648.23,1112.22,747.0
1732767429678.97,1110.5,750.2
1732767429799.99,1108.62,750.93
1732767429830.66,1109.16,749.61
1732767429861.29,1108.36,747.64
1732767429921.05,1133.92,793.55
1732767430009.71,1097.11,893.26
1732767430192.78,897.18,1072.11
1732767430223.58,877.47,1087.49
1732767430253.54,879.37,1075.95
1732767430283.57,856.07,1076.33
1732767430343.87,814.53,1107.36
1732767430374.15,802.22,1120.47
1732767430404.93,788.92,1139.88
1732767430435.19,782.89,1166.99
1732767430464.65,783.41,1167.91
1732767430495.13,794.42,1181.94
1732767430614.64,755.87,1224.15
1732767430646.0,744.4,1231.58
1732767430676.31,741.89,1228.48
1732767430737.77,741.52,1211.74
1732767430765.85,748.45,1209.67
1732767430795.78,753.52,1207.26
1732767430858.15,752.09,1205.42
1732767430888.66,753.03,1206.67
1732767430918.29,753.44,1206.83
1732767430977.52,761.79,1188.7
1732767431007.15,770.72,1168.31
1732767431037.16,772.57,1146.02
1732767431069.33,785.58,1108.1
1732767431128.38,814.05,1072.29
1732767431159.44,825.52,1079.54
1732767431190.24,815.66,1082.97
1732767431221.19,805.95,1087.84
1732767431250.73,797.07,1090.68
1732767431340.88,785.8,1088.87
1732767431401.96,771.78,1068.81
1732767431431.1,766.11,1050.4
1732767431491.37,749.83,1071.58
1732767431553.5,758.41,1071.06
1732767431610.67,760.01,1026.16
1732767431670.21,764.28,971.14
1732767431674.17,770.91,946.61
1732767431763.26,872.63,936.05
1732767431793.45,909.0,936.5
1732767431854.36,957.98,916.94
1732767431885.01,962.84,894.42
1732767431942.99,921.23,861.09
1732767431975.8,905.09,853.07
1732767432004.11,899.81,845.59
1732767432064.92,940.55,850.75
1732767432153.26,966.56,860.22
1732767432215.78,980.06,857.74
1732767432246.61,989.01,878.62
1732767432366.76,1034.79,1144.31
1732767432398.75,1020.48,1165.17
1732767432429.2,990.78,1147.67
1732767432459.02,965.32,1136.06
1732767432488.73,940.42,1103.23
1732767432577.76,921.92,982.5
1732767432610.81,909.39,977.43
1732767432640.22,897.24,954.03
1732767432669.78,902.03,939.76
1732767432821.76,898.85,937.21
1732767432851.47,894.72,933.5
1732767432882.02,886.38,928.58
1732767432910.38,882.19,925.7
1732767433032.02,984.05,1082.05
1732767433063.29,1067.52,1073.59
1732767433092.8,1121.9,1075.88
1732767433122.66,1110.79,1089.56
1732767433153.04,1065.39,1091.24
1732767433243.74,1013.68,1092.4
1732767433273.73,1004.65,1090.79
1732767433304.78,997.47,1087.92
1732767433335.21,992.76,1092.68
1732767433364.84,1003.15,1116.59
1732767433394.59,1022.05,1129.76
1732767433425.04,1030.94,1132.56
1732767433455.06,1040.62,1133.35
1732767433485.95,1032.65,1131.9
1732767433636.74,1074.65,1133.42
1732767433667.05,1078.45,1132.3
1732767433726.08,1025.72,1144.8
1732767433788.12,1156.81,1292.38
1732767433849.06,1128.95,1172.33
1732767433876.8,1096.88,1062.54
1732767433906.71,1046.78,951.65
1732767433939.25,1000.21,889.72
1732767434120.48,948.02,871.95
1732767434150.3,947.55,869.91
1732767434180.47,947.81,863.06
1732767434210.76,949.26,880.04
1732767434361.64,1005.49,1006.36
1732767434391.92,1012.33,1052.7
1732767434422.71,959.82,1079.43
1732767434452.83,967.0,1132.47
1732767434482.7,985.46,1185.27
1732767434542.36,1024.5,1253.68
