time,x,y
1732700723343.6,1413.95,261.53
1732700723374.85,1058.74,340.76
1732700723406.08,840.14,394.52
1732700723436.09,734.79,417.01
1732700723466.17,691.1,429.98
1732700723497.48,669.12,437.05
1732700723526.76,643.82,441.14
1732700723556.94,566.58,464.35
1732700723586.61,507.4,479.73
1732700723617.56,470.99,488.0
1732700723647.29,449.33,495.77
1732700723678.09,435.22,498.96
1732700723708.35,425.52,501.87
1732700723738.12,417.22,502.51
1732700723768.28,412.52,503.21
1732700723798.72,409.58,502.63
1732700723828.0,406.44,502.19
1732700723858.72,405.24,502.72
1732700723888.53,404.04,502.57
1732700723919.77,402.75,504.59
1732700723949.6,401.6,512.34
1732700723979.9,401.44,522.51
1732700724010.73,401.47,533.3
1732700724039.91,402.79,544.02
1732700724070.26,403.36,552.91
1732700724100.46,403.14,560.18
1732700724130.97,402.79,564.81
1732700724161.31,402.14,567.34
1732700724192.44,401.69,569.59
1732700724221.22,401.78,571.65
1732700724251.54,402.75,574.45
1732700724281.46,403.78,577.67
1732700724311.76,404.29,579.13
1732700724342.01,403.13,579.63
1732700724372.91,402.65,581.0
1732700724403.03,402.24,587.55
1732700724432.82,402.39,596.47
1732700724463.07,402.82,604.77
1732700724493.21,402.38,612.71
1732700724523.0,403.24,622.42
1732700724558.89,403.6,628.1
1732700724584.58,404.31,632.34
1732700724614.57,406.24,639.7
1732700724644.17,407.67,653.45
1732700724674.41,408.2,666.67
1732700724704.45,408.08,676.01
1732700724734.57,407.94,685.51
1732700724764.56,407.03,691.87
1732700724794.93,406.88,696.58
1732700724825.77,407.16,699.64
1732700724855.68,407.64,703.67
1732700724885.9,406.74,713.97
1732700724916.14,406.32,727.1
1732700724946.22,406.01,737.68
1732700724976.08,406.22,745.53
1732700725006.98,406.38,750.78
1732700725037.35,407.08,754.8
1732700725067.04,407.52,759.01
1732700725097.1,408.3,761.18
1732700725127.7,410.44,775.03
1732700725157.4,411.79,795.41
1732700725188.0,412.61,811.15
1732700725218.29,412.29,824.51
1732700725248.35,413.33,837.45
1732700725279.34,415.14,847.86
1732700725308.44,414.69,854.55
1732700725339.61,416.06,859.78
1732700725369.47,419.04,884.53
1732700725399.78,420.66,914.12
1732700725429.36,423.37,935.67
1732700725459.44,424.37,951.14
1732700725490.24,425.62,962.76
1732700725519.98,427.83,972.21
1732700725550.71,426.28,978.46
1732700725580.34,426.94,983.07
1732700725611.34,426.68,985.5
1732700725641.41,426.41,998.73
1732700725671.29,427.59,1014.15
1732700725701.94,429.03,1026.57
1732700725731.87,427.4,1033.32
1732700725762.45,427.48,1040.23
1732700725792.97,428.28,1046.89
1732700725823.81,429.16,1052.94
1732700725853.32,430.16,1063.63
1732700725883.53,430.13,1077.3
1732700725913.88,429.33,1089.06
1732700725943.72,429.84,1099.84
1732700725973.83,430.06,1108.81
1732700726003.42,430.68,1114.93
1732700726034.36,430.87,1119.84
1732700726064.2,430.39,1123.14
1732700726095.16,430.26,1124.85
1732700726124.4,431.63,1118.71
1732700726156.02,432.11,1114.79
1732700726185.07,432.49,1111.79
1732700726215.76,434.15,1106.98
1732700726246.01,435.23,1102.03
1732700726275.88,436.07,1098.31
1732700726306.18,436.45,1092.71
1732700726336.42,435.38,1085.57
1732700726366.62,433.69,1081.4
1732700726396.51,433.29,1076.96
1732700726426.78,433.31,1074.47
1732700726456.81,433.23,1072.6
1732700726487.41,431.38,1062.26
1732700726517.86,429.17,1049.36
1732700726547.98,426.75,1038.94
1732700726577.53,425.64,1033.14
1732700726613.59,424.83,1027.16
1732700726638.04,423.65,1021.32
1732700726668.21,422.33,1016.69
1732700726698.41,422.1,1012.04
1732700726729.43,421.55,1008.65
1732700726759.39,454.56,1001.48
1732700726789.15,599.3,975.1
1732700726819.78,777.11,944.32
1732700726849.68,900.61,922.73
1732700726880.81,974.49,913.68
1732700726909.53,1011.91,906.63
1732700726940.92,1034.71,905.16
1732700726969.61,1048.82,904.55
1732700727001.49,1056.23,901.31
1732700727031.27,1052.38,904.51
1732700727061.14,1008.04,911.23
1732700727092.35,937.8,920.64
1732700727122.02,824.26,937.25
1732700727152.38,723.2,947.19
1732700727182.64,649.84,953.71
1732700727212.63,606.49,959.85
1732700727242.42,671.41,959.59
1732700727273.27,712.37,957.09
1732700727303.6,737.14,956.27
1732700727332.98,784.26,953.41
1732700727363.69,837.53,952.43
1732700727393.54,880.26,950.87
1732700727424.85,918.39,957.78
1732700727454.89,964.54,1018.97
1732700727484.38,1008.1,1082.0
1732700727514.68,1036.38,1123.71
1732700727544.64,1057.72,1152.16
1732700727575.1,1070.83,1171.88
1732700727605.59,1076.93,1183.08
1732700727635.63,1084.4,1192.42
1732700727665.43,1089.9,1192.35
1732700727695.96,1092.94,1178.23
1732700727726.63,1095.22,1165.88
1732700727756.63,1095.32,1157.42
1732700727786.41,1095.47,1151.51
1732700727816.97,1096.38,1146.81
1732700727847.05,1096.65,1142.44
1732700727881.21,1097.1,1130.65
1732700727907.27,1095.68,1111.77
1732700727937.14,1095.52,1094.16
1732700727967.96,1095.91,1077.54
1732700727997.47,1095.23,1065.77
1732700728027.88,1096.3,1055.78
1732700728058.29,1097.29,1050.57
1732700728088.22,1096.23,1045.59
1732700728118.4,1096.5,1042.55
1732700728149.08,1097.08,1038.55
1732700728178.76,1139.21,1029.49
1732700728209.8,1250.56,1011.4
1732700728239.24,1375.11,993.69
1732700728269.18,1463.98,979.23
1732700728300.13,1519.89,969.48
1732700728329.79,1560.31,968.78
1732700728360.45,1582.1,967.05
1732700728390.86,1717.0,827.28
1732700728421.43,1965.44,517.22
1732700728450.77,2112.8,319.29
1732700728481.8,2161.26,233.16
1732700728511.44,2186.86,205.63
1732700728541.94,2199.27,195.13
1732700728572.23,2207.54,192.34
1732700728602.65,2209.56,189.33
1732700728632.1,2210.55,184.7
1732700728662.32,2181.75,180.28
1732700728693.41,2122.63,177.05
1732700728723.47,2074.49,173.68
1732700728753.35,2035.92,174.78
1732700728783.08,2005.8,176.97
1732700728814.01,1980.61,180.03
1732700728843.95,1962.82,182.27
1732700728874.37,1947.85,185.66
1732700728904.45,1937.18,189.53
1732700728934.51,1928.39,192.53
1732700728964.91,1921.33,195.15
1732700728995.0,1918.8,197.16
1732700729025.0,1937.66,198.7
1732700729055.37,1972.21,200.48
1732700729085.94,2028.88,204.71
1732700729116.06,2083.84,206.17
1732700729145.7,2129.4,208.7
1732700729176.72,2163.1,210.73
1732700729206.14,2126.02,210.14
1732700729234.11,2046.61,207.53
1732700729265.5,1493.55,199.8
1732700729295.43,876.09,190.68
1732700729325.27,606.86,185.97
1732700729356.35,492.52,186.1
1732700729385.9,447.99,187.45
1732700729416.01,433.7,185.91
1732700729446.72,429.17,180.37
1732700729478.64,427.9,183.99
1732700729507.86,450.33,180.24
1732700729538.67,476.61,178.22
1732700729568.74,492.67,176.06
1732700729598.61,502.34,174.78
1732700729628.34,507.88,174.54
1732700729659.45,511.37,174.86
1732700729689.49,514.89,175.14
1732700729720.45,554.53,173.63
1732700729750.13,621.97,171.86
1732700729780.61,687.27,170.41
1732700729810.07,739.98,169.86
1732700729840.87,776.52,170.73
1732700729871.27,833.23,169.57
1732700729901.03,884.5,170.03
1732700729930.93,921.01,174.4
1732700729961.04,946.55,176.16
1732700729991.36,962.25,175.89
1732700730020.96,895.32,248.33
1732700730110.38,1138.53,542.05
1732700730141.84,1207.98,587.14
