time,x,y
1732700718180.23,1280.75,343.38
1732700718210.4,1250.9,361.18
1732700718240.57,1233.77,372.47
1732700718270.81,1222.33,381.24
1732700718301.56,1214.11,385.91
1732700718331.83,1209.48,388.94
1732700718361.39,1216.71,399.07
1732700718391.81,1225.02,410.8
1732700718421.67,1231.23,418.74
1732700718452.4,1235.98,425.37
1732700718482.94,1239.19,429.69
1732700718512.71,1240.72,432.97
1732700718543.41,1242.66,436.16
1732700718573.41,1242.1,439.64
1732700718602.77,1170.66,447.03
1732700718633.33,924.3,472.52
1732700718662.85,681.71,496.24
1732700718694.11,542.94,512.59
1732700718724.42,468.24,516.63
1732700718754.14,428.01,516.26
1732700718783.97,408.93,522.36
1732700718815.27,399.64,524.98
1732700718845.06,393.93,527.5
1732700718875.24,389.57,526.71
1732700718905.34,388.14,527.66
1732700718935.97,386.7,529.35
1732700718964.64,385.54,530.26
1732700718996.11,385.0,530.77
1732700719025.89,388.17,542.95
1732700719055.93,393.46,564.39
1732700719086.63,398.67,584.94
1732700719117.05,404.66,604.83
1732700719147.37,410.22,620.09
1732700719177.1,413.48,631.45
1732700719206.93,417.23,641.83
1732700719237.67,418.31,648.23
1732700719267.71,420.45,652.72
1732700719297.51,423.82,657.04
1732700719327.78,424.74,660.89
1732700719358.09,425.3,664.58
1732700719389.1,425.18,666.96
1732700719418.4,423.72,677.35
1732700719448.63,421.92,694.28
1732700719478.89,419.59,707.63
1732700719509.51,417.14,719.78
1732700719539.2,416.83,728.21
1732700719569.07,417.1,733.47
1732700719600.23,416.4,735.46
1732700719629.47,416.75,737.08
1732700719660.2,416.66,739.0
1732700719689.39,415.58,739.05
1732700719720.67,416.36,739.24
1732700719750.63,415.53,739.48
1732700719780.95,415.6,739.97
1732700719811.82,415.41,733.89
1732700719841.92,414.43,715.58
1732700719871.78,411.55,689.55
1732700719901.98,409.57,665.04
1732700719931.88,408.12,647.74
1732700719962.45,406.19,634.34
1732700719992.51,406.46,623.3
1732700720023.26,406.6,615.86
1732700720053.63,406.15,612.52
1732700720083.15,405.69,609.57
1732700720113.77,405.02,606.92
1732700720143.36,414.67,594.83
1732700720174.17,497.08,496.84
1732700720204.48,610.65,376.71
1732700720233.88,690.25,296.86
1732700720264.2,732.92,252.33
1732700720294.71,758.75,222.69
1732700720324.74,806.05,211.08
1732700720355.38,878.78,204.9
1732700720385.95,928.67,196.69
1732700720415.49,959.48,193.7
1732700720445.52,978.85,195.06
1732700720476.3,1022.26,198.75
1732700720506.21,1065.98,201.96
1732700720536.34,1096.52,202.39
1732700720567.1,1117.45,203.62
1732700720596.96,1131.92,203.87
1732700720627.77,1142.42,204.85
1732700720657.14,1151.13,205.24
1732700720687.17,1164.87,205.33
1732700720718.03,1176.26,205.95
1732700720748.1,1184.85,206.88
1732700720778.73,1191.89,207.86
1732700720808.38,1197.84,208.52
1732700720837.38,1216.68,251.23
1732700720927.74,1286.0,369.52
1732700720960.24,1317.75,366.01
1732700720989.29,1339.45,328.2
1732700721019.86,1359.84,287.98
1732700721050.37,1376.91,257.86
1732700721080.36,1382.18,238.04
1732700721109.26,1324.72,253.52
