time,x,y
1732767373401.09,1690.24,315.17
1732767373431.55,1696.81,313.12
1732767373461.48,1700.55,312.2
1732767373492.27,1699.98,309.04
1732767373521.96,1699.56,305.98
1732767373549.4,1698.69,303.51
1732767373578.63,1701.98,298.02
1732767373612.06,1708.66,289.5
1732767373642.66,1715.98,283.37
1732767373673.2,1712.39,273.99
1732767373700.15,1698.33,265.24
1732767373730.03,1685.01,258.8
1732767373760.27,1670.7,253.96
1732767373793.2,1660.7,236.62
1732767373824.09,1648.55,244.02
1732767373853.72,1521.71,289.31
1732767373884.21,1596.18,324.93
1732767373911.52,1523.99,369.68
1732767373945.57,1497.53,401.68
1732767373975.32,1526.1,421.44
1732767374002.67,1280.2,508.3
1732767374037.37,1174.47,545.3
1732767374067.11,1107.01,569.96
1732767374093.97,1085.49,581.02
1732767374128.06,1066.29,575.93
1732767374158.18,1056.23,576.73
1732767374215.0,812.14,566.83
1732767374245.3,620.92,561.12
1732767374278.48,583.6,563.67
1732767374305.81,522.87,579.05
1732767374337.31,470.01,589.89
1732767374371.58,420.28,588.85
1732767374399.38,316.68,596.28
1732767374427.18,405.0,595.51
1732767374457.56,409.94,602.7
1732767374488.27,418.06,601.62
1732767374521.96,422.62,599.6
1732767374548.38,422.84,596.6
1732767374576.03,495.33,593.98
1732767374610.0,431.26,602.14
1732767374640.78,430.81,597.4
1732767374669.36,504.85,589.22
1732767374700.81,505.81,582.31
1732767374731.52,436.74,575.26
1732767374760.87,436.66,564.79
1732767374791.31,431.83,551.42
1732767374818.8,415.94,538.39
1732767374851.61,436.48,531.09
1732767374878.58,562.86,502.64
1732767374912.06,811.19,439.02
1732767374941.76,938.83,431.85
1732767374972.99,1147.16,428.86
1732767375003.92,1112.02,385.17
1732767375034.27,1195.31,350.9
1732767375063.09,1304.95,288.6
1732767375095.03,1257.47,311.72
1732767375124.58,1280.55,302.93
1732767375154.48,1283.22,299.09
1732767375180.84,1294.26,308.15
1732767375214.81,1294.22,316.21
1732767375246.3,1298.75,313.42
1732767375276.01,1310.98,302.68
1732767375304.13,1312.46,289.05
1732767375335.76,1301.46,288.54
1732767375366.25,1298.49,292.07
1732767375395.93,1304.94,290.91
1732767375427.18,1298.4,297.31
1732767375456.72,1293.63,300.17
1732767375487.65,1292.22,305.46
1732767375516.98,1273.04,345.16
1732767375548.26,1249.07,422.44
1732767375574.92,1227.98,503.33
1732767375610.62,1195.79,565.49
1732767375638.39,1182.74,595.93
1732767375668.58,1182.42,613.17
1732767375700.06,1173.79,638.52
1732767375730.28,1168.46,647.57
1732767375760.03,1168.85,668.3
1732767375785.42,1170.27,692.3
1732767375820.13,1158.49,720.6
1732767375850.37,1158.0,747.25
1732767375879.92,1149.53,755.49
1732767375910.32,1145.7,775.07
1732767375941.24,1136.06,780.42
1732767375971.65,1122.57,774.01
1732767375997.57,1101.81,767.0
1732767376031.84,1102.63,759.74
1732767376088.77,977.71,709.33
1732767376117.02,798.37,656.02
1732767376147.76,716.13,618.61
1732767376180.7,651.11,615.68
1732767376210.68,605.11,610.7
1732767376241.68,675.32,668.83
1732767376272.36,526.43,622.78
1732767376301.96,496.36,610.0
1732767376332.05,488.51,609.06
1732767376362.32,463.81,600.24
1732767376392.24,478.56,606.25
1732767376422.51,481.95,611.49
1732767376452.83,482.15,616.14
1732767376513.23,484.1,728.95
1732767376543.85,466.19,716.72
1732767376572.96,428.72,715.62
1732767376603.46,467.66,677.58
1732767376633.31,465.5,675.48
1732767376664.81,454.12,686.63
1732767376693.83,501.62,705.68
1732767376724.46,389.23,695.58
1732767376753.14,441.27,709.9
1732767376786.07,500.41,727.96
1732767376815.8,422.63,716.58
1732767376846.46,407.35,724.15
1732767376874.01,407.57,727.95
1732767376905.93,409.63,723.46
1732767376937.58,407.0,734.16
1732767376968.26,396.53,741.13
1732767376994.07,367.85,752.76
1732767377027.86,369.49,775.53
1732767377057.92,364.19,792.86
1732767377086.98,462.53,791.1
1732767377118.4,360.16,777.33
1732767377148.45,359.93,774.63
1732767377178.62,358.31,773.45
1732767377208.96,360.31,773.42
1732767377239.12,361.59,776.27
1732767377268.06,358.98,781.19
1732767377296.97,359.6,788.6
1732767377329.86,364.33,798.89
1732767377360.04,373.38,807.07
1732767377390.59,379.9,814.66
1732767377421.03,381.21,839.35
1732767377451.08,383.78,860.2
1732767377479.99,392.36,883.37
1732767377511.74,392.77,873.56
1732767377537.7,392.53,873.57
1732767377572.09,385.24,867.94
1732767377601.79,371.4,858.73
1732767377632.74,362.21,854.97
1732767377662.59,368.65,858.41
1732767377692.37,370.01,859.97
1732767377723.05,370.81,863.63
1732767377750.44,367.52,868.21
1732767377783.03,365.19,875.47
1732767377812.95,360.06,884.11
1732767377844.04,352.5,890.79
1732767377873.62,345.68,901.4
1732767377905.06,336.16,910.62
1732767377934.2,333.24,905.85
1732767377964.62,332.79,899.8
1732767377994.71,332.98,901.4
1732767378025.1,333.5,903.2
1732767378055.37,336.18,903.61
1732767378085.32,336.05,905.76
1732767378112.74,333.37,911.47
1732767378145.41,332.62,917.65
1732767378175.99,333.27,927.36
1732767378206.04,333.31,934.88
1732767378237.19,334.11,941.43
1732767378266.21,334.22,944.53
1732767378297.51,333.19,950.26
1732767378327.32,327.51,961.85
1732767378357.97,319.79,971.22
1732767378385.4,308.53,980.67
1732767378423.38,303.59,989.5
1732767378444.94,301.51,1000.26
1732767378477.78,302.66,999.67
1732767378506.11,303.54,1002.59
1732767378535.44,305.86,1003.03
1732767378565.75,303.82,1005.78
1732767378599.16,303.97,1006.94
1732767378629.5,313.7,1012.83
1732767378658.74,317.41,1018.83
1732767378689.98,328.26,1035.86
1732767378720.56,335.21,1051.12
1732767378746.82,348.42,1065.06
1732767378781.06,357.91,1066.22
1732767378810.19,367.21,1068.05
1732767378841.62,376.3,1080.86
1732767378871.09,383.5,1091.56
1732767378901.88,376.76,1093.77
1732767378931.85,373.61,1086.05
1732767378962.57,371.78,1080.85
1732767378992.17,366.07,1074.85
1732767379021.47,355.67,1064.17
1732767379053.02,339.26,1050.81
1732767379082.62,319.22,1018.39
1732767379112.89,303.76,990.2
1732767379142.77,293.3,978.42
1732767379173.16,292.58,950.51
1732767379204.05,290.48,949.54
1732767379233.67,287.53,952.24
1732767379263.64,294.54,958.29
1732767379291.0,298.9,958.88
1732767379324.39,301.02,963.31
1732767379350.85,205.22,887.21
1732767379381.79,459.69,748.5
1732767379413.36,842.88,669.14
1732767379444.59,1050.42,583.57
