participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P2,P2,split_data_06,BookBorrow,6,182.840087890625,0.05860710950042395,0.16462160959765731,513.579833984375,182.840087890625,0.08586736785179566,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,0,1,0,0
P2,P2,split_data_06,BookBorrow,6,150.880126953125,0.04836274267746655,0.16462160959765731,513.579833984375,150.880126953125,0.07085798039191332,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,0,1,0,0
P2,P2,split_data_06,BookBorrow,6,634.239990234375,0.20329771761786464,0.16462160959765731,513.579833984375,317.1199951171875,0.14892937094941855,1.6462160959765733,256.7899169921875,2.0,0.13333333333333333,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,151.409912109375,0.04853255870097785,0.16462160959765731,513.579833984375,151.409912109375,0.07110678390879498,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,333.189697265625,0.1067998013856831,0.16462160959765731,513.579833984375,166.5948486328125,0.07823810037941581,1.6462160959765733,256.7899169921875,2.0,0.13333333333333333,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,151.610107421875,0.04859672881124479,0.16462160959765731,513.579833984375,151.610107421875,0.07120080182761662,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,151.22998046875,0.048474883857969636,0.16462160959765731,513.579833984375,151.22998046875,0.07102228243785406,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,362.83984375,0.11630378599737763,0.16462160959765731,513.579833984375,181.419921875,0.08520041390815482,1.6462160959765733,256.7899169921875,2.0,0.13333333333333333,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,513.579833984375,0.16462160959765731,0.16462160959765731,513.579833984375,513.579833984375,0.24119299566504782,1.6462160959765733,256.7899169921875,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,1,1,1,0,0
P2,P2,split_data_06,BookBorrow,6,487.93994140625,0.15640306185333452,0.16462160959765731,513.579833984375,162.64664713541666,0.07638390267998842,1.6462160959765733,256.7899169921875,3.0,0.2,0.06666666666666667,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.8461538461538461,1,0.09090909090909091,10,17,0.7083333333333334,7,0.4117647058823529,10,472.24423958,0.36597441553827864,0,0,1,0,0
