x1,y1,x2,y2,isKeyAOI,componentInfo,view,is_designed_defect,mapped_defect_ids,is_reported_by_user,issue,src_index
2191,178,2335,304,False,time aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
896,398,1088,522,False,el-step is-horizontal is-center aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
1088,398,1280,522,True,el-step is-horizontal is-center aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
1280,398,1472,522,False,el-step is-horizontal is-center aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
1472,398,1664,522,False,el-step is-horizontal is-center aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
615,608,1945,650,True,aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
645,674,1945,799,True,aoi key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:4
645,861,1141,927,True,aoim key-aoi label,TimeSelect,True,,False,False,views/reserve/TimeSelect.vue:14
645,927,975,987,True,el-input el-input--large el-input--prefix el-input--suffix el-date-editor el-date-editor--date aoim key-aoi dp el-tooltip__trigger el-tooltip__trigger,TimeSelect,True,"3.1,3.1,3.2",True,True,views/reserve/TimeSelect.vue:17
567,1010,1049,1517,True,date-select,TimeSelect,True,3.1,True,True,
1171,869,1521,935,True,aoim key-aoi label,TimeSelect,True,,False,False,views/reserve/TimeSelect.vue:14
1171,935,1521,983,True,el-select aoi key-aoi,TimeSelect,True,3.2,True,True,views/reserve/TimeSelect.vue:4
1167,1005,1521,1418,True,start-select,TimeSelect,True,3.2,True,True,
1565,869,1915,935,True,aoim key-aoi label,TimeSelect,True,,False,False,views/reserve/TimeSelect.vue:14
1565,935,1915,983,True,el-select aoi key-aoi,TimeSelect,True,3.2,True,True,views/reserve/TimeSelect.vue:4
1561,1006,1917,1418,True,end-select,TimeSelect,True,3.2,True,True,
1118,1462,1280,1522,False,aoim,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:14
1280,1462,1442,1522,True,aoim key-aoi,TimeSelect,False,,False,False,views/reserve/TimeSelect.vue:14
225,181,706,274,False,aoi logo,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:3
925,196,1057,304,False,el-tabs el-tabs--top aoi nav,VolunteerTeam,True,1.1,True,True,views/services/VolunteerTeam.vue:3
1121,196,1336,304,False,el-tabs el-tabs--top aoi nav,VolunteerTeam,True,1.1,True,True,views/services/VolunteerTeam.vue:3
1379,196,1541,304,False,el-tabs el-tabs--top aoi nav,VolunteerTeam,True,1.1,True,True,views/services/VolunteerTeam.vue:3
1575,196,1731,304,True,el-tabs el-tabs--top aoi nav,VolunteerTeam,True,1.1,True,True,views/services/VolunteerTeam.vue:3
1770,196,1971,304,False,el-tabs el-tabs--top aoi nav,VolunteerTeam,True,1.1,True,True,views/services/VolunteerTeam.vue:3
2191,178,2335,304,False,time aoi,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:3
301,410,741,464,False,aoi,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:3
331,494,711,578,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,578,711,662,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,662,711,746,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,746,711,830,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,830,711,914,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,914,711,998,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,998,711,1082,False,el-menu-item aoip,VolunteerTeam,False,1.1,True,False,
331,1082,711,1166,True,el-menu-item aoip key-aoi,VolunteerTeam,False,1.1,True,False,
331,1166,711,1250,False,el-menu-item is-active aoip,VolunteerTeam,False,1.1,True,False,
907,409,2096,445,False,aoi breadcrumb,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:3
907,475,2096,529,False,aoi title,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:6
907,559,2096,1440,False,aoi content,VolunteerTeam,False,,False,False,views/services/VolunteerTeam.vue:9
