time,x,y
1732698393938.39,1590.64,264.93
1732698393968.84,1602.39,253.15
1732698393999.3,1599.05,251.91
1732698394028.9,1596.4,252.79
1732698394058.98,1594.92,252.63
1732698394089.57,1596.26,253.24
1732698394119.44,1595.21,252.67
1732698394148.49,1580.54,260.24
1732698394176.46,1383.23,399.13
1732698394208.9,1001.87,688.07
1732698394238.21,796.7,835.32
1732698394269.07,717.84,892.92
1732698394299.76,686.75,914.47
1732698394329.31,618.94,919.02
1732698394359.98,507.93,907.18
1732698394389.26,437.22,898.13
1732698394419.89,403.08,893.77
1732698394449.87,381.97,887.33
1732698394480.75,375.91,887.11
1732698394515.31,368.15,878.48
1732698394541.73,368.34,876.78
1732698394576.31,371.9,876.64
1732698394602.12,374.1,877.52
1732698394632.92,374.71,877.45
1732698394662.43,375.28,876.19
1732698394693.02,375.56,873.92
1732698394723.18,376.65,860.57
1732698394752.85,376.82,837.0
1732698394783.41,379.99,813.61
1732698394813.14,380.81,794.43
1732698394843.44,381.93,780.35
1732698394874.64,385.7,770.4
1732698394903.87,387.4,761.44
1732698394934.04,386.97,754.92
1732698394964.85,387.21,763.68
1732698394994.68,388.3,783.21
1732698395025.48,392.25,839.36
1732698395055.29,395.5,896.51
1732698395086.18,397.56,943.15
1732698395116.23,399.02,973.44
1732698395146.13,401.62,994.63
1732698395176.51,404.37,1010.65
1732698395206.5,401.48,1031.46
1732698395237.18,397.28,1057.81
1732698395267.01,395.52,1074.24
1732698395296.86,393.3,1087.09
1732698395327.42,393.21,1095.21
1732698395356.82,391.76,1100.87
1732698395387.87,391.92,1104.49
1732698395418.08,420.42,1077.38
1732698395448.25,610.22,864.39
1732698395478.86,838.44,614.06
1732698395508.95,951.9,496.72
1732698395538.54,1000.53,447.32
1732698395569.54,1015.11,424.5
1732698395600.2,1018.92,408.84
1732698395629.72,1019.47,406.4
1732698395660.55,1064.51,412.56
1732698395690.36,1125.06,417.53
1732698395720.24,1161.37,418.98
1732698395751.17,1181.09,419.45
1732698395781.3,1192.77,418.11
1732698395811.5,1201.3,414.17
1732698395841.63,1213.95,416.95
1732698395872.07,1227.56,417.66
1732698395900.98,1237.4,419.63
1732698395932.71,1232.63,437.28
1732698395960.3,1207.39,561.1
1732698395992.55,1161.33,858.17
1732698396022.52,1140.04,1034.28
1732698396053.15,1129.09,1115.99
1732698396083.2,1120.98,1147.6
1732698396113.25,1119.32,1165.48
1732698396143.11,1119.14,1174.99
1732698396173.41,1117.43,1178.38
1732698396204.13,1123.71,1123.14
1732698396233.37,1131.02,1088.07
1732698396264.23,1145.95,1006.38
1732698396294.7,1162.83,928.33
1732698396325.18,1173.12,871.37
1732698396354.74,1178.08,832.31
1732698396384.37,1182.68,813.02
1732698396415.04,1182.92,798.07
1732698396445.21,1185.28,789.63
1732698396476.18,1195.62,754.99
1732698396506.38,1217.91,695.88
1732698396535.83,1236.38,654.72
1732698396566.48,1249.04,630.55
1732698396596.5,1252.24,616.0
1732698396626.62,1251.77,606.68
1732698396657.57,1253.15,598.56
1732698396687.42,1257.79,593.37
1732698396717.74,1297.42,591.0
1732698396747.28,1356.02,589.46
1732698396778.32,1401.45,588.06
1732698396808.61,1432.47,585.01
1732698396837.87,1453.23,583.73
1732698396868.69,1469.7,585.94
1732698396899.02,1477.75,585.97
1732698396928.47,1505.08,588.36
1732698396959.56,1567.64,589.32
1732698396989.98,1625.91,589.19
1732698397019.61,1664.68,591.07
1732698397049.28,1690.87,592.38
1732698397080.07,1706.58,589.73
1732698397110.35,1723.49,589.49
1732698397141.03,1740.03,590.24
1732698397171.16,1753.37,592.91
1732698397201.02,1762.43,593.85
1732698397231.7,1769.26,594.49
1732698397261.33,1772.63,596.19
1732698397292.11,1775.02,597.28
1732698397321.91,1777.97,598.21
1732698397351.9,1795.03,601.44
1732698397382.07,1820.52,607.69
1732698397412.22,1842.82,612.01
1732698397441.85,1858.93,614.22
1732698397472.31,1874.58,614.55
1732698397502.73,1887.51,615.53
1732698397533.21,1893.6,616.69
1732698397563.77,1897.63,616.36
1732698397593.42,1893.61,616.9
1732698397624.02,1880.75,617.71
1732698397653.85,1870.76,618.14
1732698397683.39,1856.32,619.19
1732698397802.67,1476.01,864.21
1732698397834.3,1379.48,859.92
1732698397865.17,1272.94,813.63
1732698397894.72,1206.6,784.1
1732698397925.56,1160.96,761.01
1732698397956.02,1129.41,743.02
1732698397986.71,1112.76,729.76
1732698398017.06,1116.49,730.3
1732698398046.65,1141.73,745.07
1732698398076.03,1159.4,758.22
1732698398107.12,1170.42,764.55
1732698398136.49,1175.97,769.46
1732698398167.18,1179.38,773.41
1732698398197.78,1194.6,776.3
1732698398227.5,1218.45,779.28
1732698398257.73,1241.08,781.54
1732698398288.36,1261.29,783.14
1732698398318.25,1279.32,783.3
1732698398347.94,1264.96,803.0
1732698398378.87,1225.84,839.1
1732698398408.09,1189.72,873.7
1732698398438.61,1163.94,904.69
1732698398469.19,1144.86,925.76
1732698398499.14,1131.54,939.35
1732698398529.63,1045.25,903.94
1732698398559.52,828.71,793.73
1732698398589.75,628.47,692.97
1732698398620.58,519.1,637.25
1732698398650.75,454.32,606.05
1732698398681.34,428.83,594.45
1732698398711.04,416.99,589.01
1732698398741.28,406.97,583.99
1732698398771.65,400.72,581.67
1732698398801.42,397.92,581.11
1732698398832.27,394.29,581.0
1732698398862.04,390.5,580.64
1732698398892.17,390.43,580.53
1732698398922.37,390.98,580.17
1732698398951.9,390.81,583.39
1732698398982.9,389.24,591.81
1732698399013.12,387.39,600.29
1732698399042.74,387.25,608.39
