time,x,y
1732698392367.05,602.13,426.98
1732698392397.9,544.9,450.04
1732698392426.68,511.5,465.5
1732698392457.17,498.73,473.86
1732698392487.77,491.05,478.49
1732698392518.29,488.05,483.1
1732698392548.22,533.38,472.87
1732698392576.42,684.68,459.63
1732698392608.43,1080.61,387.5
1732698392638.63,1505.07,302.83
1732698392668.87,1720.5,258.25
1732698392699.61,1814.36,235.57
1732698392730.08,1857.65,231.51
1732698392760.17,1873.47,231.83
1732698392790.61,1880.32,233.33
1732698392819.99,1867.27,237.3
1732698392850.03,1853.52,242.18
1732698392881.09,1846.7,244.12
1732698392910.84,1842.49,245.21
1732698392940.81,1838.8,245.11
1732698392971.86,1836.95,245.24
1732698393000.93,1835.57,245.24
1732698393032.0,1834.56,244.56
1732698393062.38,1834.27,244.28
1732698393092.46,1834.08,244.97
1732698393240.34,1582.12,542.83
1732698393270.21,1268.2,557.51
1732698393303.3,1158.49,473.9
1732698393333.63,1007.95,507.19
1732698393363.64,906.13,530.85
1732698393394.55,984.4,511.58
1732698393424.44,1066.79,485.84
1732698393455.06,1133.03,460.49
1732698393484.46,1237.56,420.72
1732698393515.64,1323.38,387.45
1732698393545.42,1382.97,367.47
1732698393575.33,1417.67,357.69
1732698393606.31,1405.61,377.23
1732698393636.39,1381.21,402.73
1732698393666.31,1368.67,416.38
1732698393695.36,1360.32,427.25
1732698393727.3,1351.59,437.66
1732698393756.61,1343.83,447.05
1732698393787.56,1353.18,445.66
1732698393817.24,1390.23,417.67
1732698393847.28,1456.34,363.72
1732698393877.82,1517.32,317.94
1732698393908.59,1561.89,286.73
