time,x,y
1732703495342.9,1626.25,1039.67
1732703495373.5,1602.07,1007.06
1732703495403.74,1509.22,867.48
1732703495434.08,1415.48,724.72
1732703495463.67,1357.64,632.38
1732703495494.92,1329.16,583.71
1732703495523.91,1316.57,555.59
1732703495555.11,1307.95,541.74
1732703495585.05,1304.8,533.27
1732703495614.98,1301.28,527.54
1732703495645.18,1298.85,523.24
1732703495675.42,1299.22,519.65
1732703495705.77,1299.64,516.87
1732703495735.28,1298.38,514.46
1732703495766.09,1296.33,511.96
1732703495796.54,1295.48,510.77
1732703495825.36,1295.51,508.94
1732703495856.43,1272.45,510.52
1732703495887.46,1223.18,514.94
1732703495917.57,1174.38,519.44
1732703495947.63,1132.42,522.82
1732703495978.02,1100.02,524.49
1732703496008.21,1077.25,524.62
1732703496038.31,1060.33,522.27
1732703496067.33,958.94,533.63
1732703496098.59,773.6,550.75
1732703496128.9,637.81,558.97
1732703496159.31,559.33,563.39
1732703496188.92,514.06,564.89
1732703496219.51,489.49,564.58
1732703496249.29,473.38,562.27
1732703496279.91,464.86,560.99
1732703496309.76,457.3,558.48
1732703496340.5,453.0,556.22
1732703496369.95,450.57,554.42
1732703496400.65,447.02,552.58
1732703496430.35,464.83,550.21
1732703496460.68,517.99,545.14
1732703496490.81,650.8,532.99
1732703496521.12,776.47,522.4
1732703496551.84,866.21,522.61
1732703496581.66,922.4,522.32
1732703496612.54,897.68,525.65
1732703496641.77,829.67,530.31
1732703496671.8,802.18,532.18
1732703496702.29,730.62,537.45
1732703496733.2,649.96,546.21
1732703496763.49,584.64,550.57
1732703496793.18,538.21,552.03
1732703496824.02,506.78,551.17
1732703496853.68,485.94,550.56
1732703496884.3,471.09,549.91
1732703496913.37,460.42,547.52
1732703496944.93,452.33,547.18
1732703496974.95,447.19,546.49
1732703497004.61,443.3,545.62
1732703497035.25,440.6,545.37
1732703497064.74,438.95,545.02
1732703497094.89,437.0,544.01
1732703497125.84,434.99,543.52
1732703497155.87,433.36,543.59
1732703497186.09,432.45,543.05
1732703497216.41,431.57,543.46
1732703497246.03,431.21,543.76
1732703497276.72,431.01,543.9
1732703497306.52,430.77,543.95
1732703497336.52,429.86,543.65
1732703497367.7,431.39,544.0
1732703497397.96,433.1,544.54
1732703497427.25,435.49,545.4
1732703497457.77,438.83,546.9
1732703497488.17,445.29,563.75
1732703497517.99,457.07,602.78
1732703497548.47,468.66,640.79
1732703497579.09,478.25,672.72
1732703497608.71,485.08,696.63
1732703497639.63,490.74,708.77
1732703497669.19,495.11,718.53
1732703497699.69,498.74,728.47
1732703497729.62,501.94,737.62
1732703497760.14,503.35,745.13
1732703497790.54,503.92,749.31
1732703497820.12,511.49,817.25
1732703497850.68,521.97,918.75
1732703497880.21,528.56,989.33
1732703497910.99,532.48,1033.68
1732703497940.62,538.15,1058.85
1732703497971.6,540.92,1068.65
1732703498001.82,543.81,1072.0
1732703498032.33,546.48,1075.75
1732703498062.35,548.48,1076.86
1732703498091.83,548.97,1078.79
1732703498122.86,550.17,1078.85
1732703498152.25,550.91,1080.03
1732703498182.99,552.38,1081.81
1732703498212.56,551.93,1081.92
1732703498243.0,551.5,1070.31
1732703498273.23,547.5,1029.1
1732703498303.62,541.18,974.02
1732703498334.01,536.14,925.56
1732703498364.62,533.95,893.18
1732703498394.86,528.88,866.29
1732703498424.99,527.43,848.14
1732703498455.58,502.25,834.84
1732703498485.07,473.04,823.78
1732703498515.89,452.26,815.38
1732703498545.29,438.55,810.5
1732703498576.61,427.44,804.73
1732703498606.25,418.21,798.85
1732703498635.95,411.83,794.19
1732703498666.11,407.95,792.01
1732703498696.88,403.93,788.82
1732703498727.21,400.06,785.1
1732703498757.09,396.48,781.35
1732703498787.16,394.7,778.64
1732703498817.04,394.18,777.43
1732703498847.67,393.82,776.54
1732703498878.25,393.31,776.39
1732703498908.64,391.7,775.02
1732703498938.22,390.67,773.33
1732703498968.25,389.84,771.8
1732703498998.64,389.5,771.71
1732703499029.12,398.04,788.94
1732703499059.17,435.52,866.7
1732703499089.78,477.3,953.19
1732703499119.4,510.35,1019.75
1732703499149.92,529.01,1058.87
1732703499180.12,543.11,1082.47
1732703499209.73,554.72,1097.03
1732703499240.07,561.2,1103.95
1732703499270.52,565.79,1108.2
1732703499300.67,570.13,1107.93
1732703499331.67,571.96,1103.14
1732703499360.71,572.83,1095.39
1732703499391.57,573.69,1089.65
1732703499421.9,574.31,1084.89
1732703499451.9,576.53,1080.07
1732703499482.58,640.93,1075.77
1732703499512.37,759.71,1072.8
1732703499542.56,859.89,1070.96
1732703499572.77,927.17,1069.69
1732703499602.37,968.74,1067.37
1732703499633.37,994.16,1067.19
1732703499663.03,1011.52,1068.74
1732703499693.19,1022.57,1070.63
1732703499723.38,1028.91,1071.38
1732703499753.92,1033.55,1072.02
1732703499783.7,1037.07,1073.56
1732703499813.89,1038.92,1074.1
1732703499844.37,1035.12,1032.53
1732703499874.82,1025.84,953.7
1732703499905.24,1016.33,881.63
1732703499934.87,1012.3,833.21
1732703499965.32,1009.31,801.73
1732703499995.49,1008.44,783.5
1732703500025.63,1006.85,771.89
1732703500055.7,1005.84,762.42
1732703500086.59,1005.3,755.69
1732703500116.5,1004.76,749.29
1732703500147.8,1004.51,743.96
1732703500176.57,1003.24,743.59
1732703500206.53,1006.49,747.05
1732703500237.38,1010.29,751.5
1732703500266.91,1012.41,755.1
1732703500297.76,1013.6,757.4
1732703500327.93,1014.82,759.95
1732703500357.56,1016.0,763.52
1732703500388.76,1017.21,767.78
1732703500418.24,1018.38,771.55
1732703500447.99,1019.46,776.09
1732703500478.51,1021.33,781.97
1732703500508.77,1022.59,787.44
1732703500539.44,1023.73,791.27
1732703500569.61,1024.82,796.11
1732703500599.79,1025.67,800.74
1732703500629.44,1027.31,805.14
1732703500659.48,1028.34,807.6
1732703500689.64,1034.69,810.6
1732703500720.73,1042.31,812.75
1732703500751.22,1049.42,815.55
1732703500780.86,1056.28,818.14
1732703500810.86,1062.96,820.04
1732703500841.43,1068.3,821.2
1732703500872.08,1072.77,822.42
1732703500902.08,1076.82,822.91
1732703500932.08,1079.37,824.26
1732703500962.72,1081.15,825.81
1732703500992.32,1082.47,825.83
1732703501021.92,1083.68,826.8
1732703501052.91,1084.3,828.02
1732703501083.4,1085.25,828.33
1732703501113.54,1086.44,829.02
1732703501143.54,1087.42,830.25
1732703501173.25,1087.49,830.26
1732703501203.97,1087.43,830.27
1732703501234.23,1087.9,830.16
1732703501263.38,1088.38,829.63
1732703501294.53,1086.76,819.98
1732703501324.43,1079.3,784.58
1732703501354.52,1068.93,739.04
1732703501385.92,1059.8,698.96
1732703501415.91,1053.46,667.58
1732703501445.97,1048.25,649.12
1732703501475.5,1042.59,633.31
1732703501505.51,1042.52,623.94
1732703501535.5,1040.28,619.53
1732703501566.13,1038.57,613.95
1732703501596.13,1035.82,608.26
1732703501626.72,1049.66,609.88
1732703501657.34,1122.48,639.94
1732703501686.54,1262.39,705.92
1732703501716.92,1384.77,763.37
1732703501747.53,1463.91,801.51
1732703501777.91,1509.25,823.99
1732703501808.27,1514.49,837.33
1732703501838.5,1499.12,840.05
1732703501867.83,1488.03,840.77
1732703501898.27,1481.17,840.63
1732703501928.99,1477.09,839.93
1732703501959.39,1474.53,840.03
1732703501989.56,1472.89,840.42
1732703502019.56,1471.53,841.42
1732703502049.57,1470.07,842.21
1732703502079.37,1468.5,843.15
1732703502109.37,1467.73,843.62
1732703502139.96,1467.36,858.82
1732703502170.57,1469.32,918.67
1732703502200.73,1469.54,991.79
1732703502231.02,1468.32,1047.86
1732703502261.62,1467.2,1084.24
1732703502291.84,1468.02,1107.77
1732703502321.52,1467.49,1124.88
1732703502351.56,1466.08,1135.42
1732703502382.14,1463.52,1142.16
1732703502412.14,1461.94,1147.35
1732703502442.14,1462.13,1150.5
1732703502472.23,1463.25,1153.99
1732703502503.22,1464.35,1155.45
1732703502533.23,1464.77,1156.75
1732703502563.28,1465.95,1157.58
1732703502593.46,1466.87,1157.88
1732703502623.61,1466.1,1159.68
1732703502654.04,1427.07,1159.49
1732703502683.64,1342.77,1156.61
1732703502713.81,1258.01,1152.3
1732703502744.62,1190.5,1149.38
1732703502774.61,1145.23,1146.22
1732703502804.25,1117.39,1140.35
1732703502834.87,1098.08,1139.61
1732703502864.91,1083.87,1139.1
1732703502895.56,1073.79,1139.42
1732703502925.48,1070.08,1137.9
1732703502956.12,1065.38,1138.19
1732703502985.71,1060.63,1139.48
1732703503016.15,1057.39,1141.56
1732703503046.52,1055.72,1141.6
1732703503076.36,1052.96,1139.6
1732703503107.64,1048.45,1134.71
1732703503137.52,1044.38,1129.62
1732703503167.02,1041.0,1125.42
1732703503197.46,1038.62,1121.18
1732703503227.82,1036.37,1117.85
1732703503258.06,1033.64,1115.04
1732703503289.07,1030.86,1113.56
1732703503318.48,1028.88,1112.58
1732703503348.65,1027.64,1111.26
1732703503379.36,1026.51,1110.58
1732703503409.4,1025.99,1110.39
1732703503438.68,1023.65,1074.55
1732703503469.66,1020.58,995.48
1732703503499.42,1016.15,924.08
1732703503529.62,1014.02,872.01
1732703503560.18,1011.64,840.93
1732703503590.11,1009.12,820.85
1732703503620.32,1015.3,812.73
1732703503650.72,1025.23,809.81
1732703503680.46,1031.84,806.91
1732703503711.18,1036.04,806.33
1732703503741.08,1037.18,804.61
1732703503770.77,1037.81,801.89
1732703503801.63,1040.7,799.89
1732703503831.45,1043.85,797.11
1732703503861.68,1046.63,796.92
1732703503892.35,1048.67,796.14
1732703503922.45,1050.27,795.24
1732703503952.86,1050.65,793.95
1732703503983.03,1050.94,793.12
1732703504013.44,1051.17,792.53
1732703504043.23,1026.38,792.73
1732703504072.78,892.98,791.65
1732703504103.3,725.71,789.17
1732703504133.76,607.43,786.3
1732703504164.87,532.69,782.43
1732703504194.79,488.95,777.77
1732703504224.69,462.81,774.97
1732703504255.15,446.25,772.44
1732703504285.1,435.5,770.86
1732703504314.82,428.72,768.84
1732703504345.05,423.47,769.27
1732703504375.28,421.7,769.81
1732703504405.48,430.85,768.52
1732703504435.76,438.24,767.28
1732703504466.67,442.87,766.53
