time,x,y
1735805109449.13,1604.62,1216.05
1735805109478.65,1587.34,1097.54
1735805109509.32,1566.76,958.0
1735805109540.02,1551.4,850.21
1735805109570.91,1545.98,782.87
1735805109601.08,1540.23,750.95
1735805109630.31,1539.15,731.98
1735805109661.7,1545.49,724.75
1735805109691.48,1543.64,717.98
1735805109721.25,1544.09,715.46
1735805109751.47,1542.98,716.17
1735805109781.34,1541.93,714.61
1735805109812.38,1538.46,716.63
1735805109841.8,1509.09,717.87
1735805109871.67,1447.2,717.83
1735805109901.8,1386.63,718.15
1735805109931.99,1337.77,722.63
1735805109962.12,1298.07,724.93
1735805109992.75,1274.12,724.0
1735805110023.45,1257.18,723.17
1735805110053.44,1243.98,719.29
1735805110083.34,1235.94,741.88
1735805110113.72,1229.0,772.5
1735805110143.69,1226.67,796.18
1735805110174.48,1220.24,819.84
1735805110203.69,1215.46,838.5
1735805110234.37,1215.92,850.04
1735805110264.14,1215.45,857.39
1735805110295.2,1214.5,864.75
1735805110324.7,1213.98,867.2
1735805110355.37,1211.02,870.9
1735805110385.03,1211.81,869.98
1735805110415.9,1214.61,869.79
1735805110445.59,1276.14,875.03
1735805110477.25,1460.46,892.82
1735805110506.91,1626.67,911.75
1735805110536.87,1731.0,924.11
1735805110568.01,1790.92,935.38
1735805110597.92,1826.15,938.19
1735805110627.97,1846.68,937.29
1735805110657.8,1859.94,935.3
1735805110687.59,1871.45,933.19
1735805110718.64,1875.7,934.12
1735805110748.91,1883.63,930.72
1735805110779.13,1889.74,931.6
1735805110809.22,1923.19,926.76
1735805110839.6,1964.78,920.4
1735805110869.84,2006.22,915.9
1735805110900.32,2031.83,904.9
1735805110929.76,2048.4,894.61
1735805110960.43,2061.07,887.81
1735805110990.63,2023.27,918.08
1735805111021.0,1852.48,1096.52
1735805111050.36,1649.76,1318.96
1735805111081.05,1539.55,1455.55
1735805111110.75,1485.55,1527.83
1735805111141.48,1453.86,1552.52
1735805111171.02,1443.79,1563.37
1735805111202.28,1439.01,1570.36
1735805111232.06,1427.56,1568.57
1735805111267.12,1390.11,1565.47
1735805111292.31,1344.12,1560.35
1735805111321.59,1309.13,1565.42
1735805111353.05,1290.34,1566.69
1735805111383.06,1277.19,1565.0
1735805111413.08,1264.27,1564.03
1735805111443.96,1260.49,1562.15
1735805111473.16,1263.11,1560.92
1735805111503.07,1262.73,1562.78
1735805111534.51,1261.24,1560.55
1735805111712.01,1384.18,1548.08
1735805111747.64,1289.1,1531.72
1735805111774.96,1337.37,1385.31
1735805111804.65,1388.92,1117.11
1735805111834.41,1400.6,944.5
1735805111865.06,1385.09,867.66
1735805111895.61,1372.88,839.61
