time,x,y
1735805102259.96,1192.13,665.28
1735805102290.59,1103.98,721.71
1735805102320.78,1057.96,755.73
1735805102351.11,1038.45,779.83
1735805102381.0,1029.69,790.68
1735805102410.64,1026.07,793.7
1735805102441.28,1024.75,796.47
1735805102471.71,1027.83,798.14
1735805102501.9,1026.68,801.55
1735805102531.2,1026.81,800.82
1735805102562.74,1026.56,804.07
1735805102592.8,1026.88,803.2
1735805102623.03,1027.71,802.49
1735805102652.9,1033.52,796.41
1735805102682.76,1048.58,773.37
1735805102712.6,1075.44,725.82
1735805102742.63,1101.54,679.76
1735805102773.64,1124.06,637.25
1735805102803.82,1135.18,614.85
1735805102834.4,1146.28,603.41
1735805102864.49,1153.12,599.58
1735805102894.61,1157.21,594.57
1735805102924.75,1162.17,587.64
1735805102954.25,1164.13,583.9
1735805102984.25,1165.94,579.04
1735805103015.44,1165.7,560.59
1735805103044.41,1166.17,510.28
1735805103075.06,1169.66,459.19
1735805103106.34,1165.8,422.48
1735805103135.53,1167.11,396.27
1735805103165.46,1168.28,381.7
1735805103195.96,1169.35,375.73
1735805103227.04,1170.46,370.28
1735805103257.61,1109.33,402.83
1735805103286.89,928.47,497.74
1735805103317.74,727.37,605.07
1735805103348.01,595.97,673.85
1735805103378.8,524.39,709.24
1735805103407.97,482.52,731.47
1735805103437.97,460.81,742.99
1735805103468.48,448.97,747.62
1735805103499.02,448.59,752.12
1735805103528.64,446.54,754.64
1735805103558.78,441.12,749.69
1735805103589.44,437.12,728.05
1735805103619.77,435.61,709.02
1735805103649.11,434.77,690.69
1735805103679.84,433.73,674.12
1735805103709.45,432.35,661.7
1735805103739.72,431.57,653.33
1735805103770.8,429.83,645.83
1735805103800.8,431.24,640.63
1735805103831.19,424.21,659.45
1735805103860.81,419.62,741.92
1735805103891.15,420.07,875.1
1735805103920.85,417.78,973.54
1735805103951.53,413.26,1031.88
1735805103981.73,413.55,1064.25
1735805104015.71,414.04,1084.67
1735805104041.4,412.68,1099.35
1735805104072.07,409.92,1105.44
1735805104102.61,410.05,1115.58
1735805104131.94,409.9,1121.18
1735805104162.95,411.01,1122.78
1735805104192.73,416.55,1144.88
1735805104223.06,417.42,1163.34
1735805104252.82,417.07,1176.8
1735805104283.54,419.55,1197.16
1735805104314.69,418.59,1203.39
1735805104344.67,423.45,1218.39
1735805104373.86,422.72,1217.97
1735805104404.67,425.19,1227.47
1735805104435.51,424.79,1225.14
1735805104465.14,429.32,1231.59
1735805104495.75,429.02,1229.72
1735805104530.21,428.72,1228.34
1735805104555.27,430.51,1234.35
1735805104585.32,430.77,1234.26
1735805104615.64,433.96,1239.61
1735805104645.87,436.82,1242.93
1735805104675.84,437.5,1245.58
1735805104706.9,435.21,1241.91
