time,x,y
1732698402245.1,1237.64,1208.05
1732698402275.8,1204.59,1194.22
1732698402306.12,1179.2,1182.21
1732698402335.6,1161.64,1172.4
1732698402366.42,1147.84,1164.02
1732698402396.5,1140.85,1161.7
1732698402425.96,1135.51,1157.94
1732698402456.91,1131.57,1153.81
1732698402486.58,1082.65,1138.67
1732698402515.42,897.22,1089.81
1732698402546.13,650.63,996.82
1732698402577.77,513.88,940.7
1732698402606.7,443.88,914.97
1732698402638.31,412.12,902.57
1732698402667.92,393.01,895.81
1732698402698.91,382.51,890.2
1732698402727.89,381.09,880.01
1732698402757.47,382.85,872.78
1732698402788.16,379.93,866.79
1732698402818.61,379.86,862.73
1732698402848.44,381.59,863.05
1732698402878.03,382.92,863.39
1732698402908.68,382.5,863.73
1732698402939.46,381.82,861.21
1732698402974.47,383.04,858.71
1732698403001.01,385.27,856.84
1732698403034.92,385.07,860.12
1732698403064.87,386.17,871.8
1732698403095.49,389.52,891.65
1732698403125.71,393.04,912.5
1732698403156.12,396.69,933.45
1732698403186.06,398.98,946.5
1732698403217.05,398.72,954.58
1732698403241.9,397.34,956.73
1732698403272.22,394.45,955.05
1732698403302.52,394.27,954.81
1732698403332.67,393.97,953.76
1732698403363.02,393.4,952.39
1732698403392.85,393.57,952.24
1732698403423.76,393.87,952.31
1732698403453.13,393.52,951.81
1732698403483.89,393.32,956.65
1732698403513.86,393.09,967.46
1732698403543.72,393.2,979.79
1732698403574.78,392.78,990.66
1732698403603.78,394.15,999.73
1732698403639.55,392.0,1005.07
1732698403665.31,390.42,1009.1
1732698403700.05,390.69,1012.65
1732698403725.49,389.38,1016.25
1732698403756.11,390.98,1019.5
1732698403785.81,391.72,1022.24
1732698403816.2,391.86,1024.68
1732698403846.78,391.38,1026.4
1732698403877.04,390.84,1027.94
1732698403907.06,388.94,1029.69
1732698403941.77,387.53,1031.06
1732698403966.61,387.46,1032.44
1732698403997.71,389.8,1040.09
1732698404027.36,391.9,1052.45
1732698404062.41,392.92,1063.74
1732698404087.64,395.15,1072.8
1732698404118.07,396.05,1078.09
1732698404174.46,714.58,1186.64
1732698404208.55,687.01,1038.86
1732698404239.33,909.02,849.11
1732698404268.88,1072.04,702.81
1732698404300.52,1156.38,624.37
1732698404330.42,1199.39,583.71
