time,x,y
1732698503778.2,1305.85,488.32
1732698503808.51,1303.8,473.84
1732698503837.71,1300.7,471.48
1732698503867.42,1297.07,471.64
1732698503898.31,1310.72,475.06
1732698503928.18,1319.49,475.81
1732698503959.08,1324.94,477.11
1732698503988.12,1326.54,475.06
1732698504076.68,1325.85,535.56
1732698504108.95,1335.57,548.56
1732698504138.89,1335.52,543.7
1732698504170.58,1336.69,540.52
1732698504200.83,1329.99,552.52
1732698504230.83,1301.97,604.5
1732698504260.83,1271.24,666.17
1732698504291.23,1251.15,707.99
1732698504320.83,1238.11,735.59
1732698504351.82,1227.27,750.89
1732698504381.42,1207.02,734.14
1732698504411.19,1193.57,718.18
1732698504441.25,1187.75,709.51
1732698504471.84,1182.32,702.35
1732698504502.64,1177.8,695.98
1732698504532.99,1173.55,690.82
1732698504562.59,1169.6,685.49
1732698504593.25,1167.19,681.81
1732698504621.25,1158.59,725.01
1732698504771.04,749.29,852.42
1732698504803.7,723.72,833.9
1732698504833.16,709.63,794.74
1732698504863.36,692.07,766.68
1732698504894.16,676.36,740.54
1732698504924.36,661.2,719.04
1732698504954.01,648.37,700.7
1732698504984.16,615.71,678.52
1732698505015.36,568.46,643.92
1732698505045.23,531.99,613.72
1732698505075.38,510.69,599.88
1732698505105.8,496.71,590.78
1732698505140.91,487.14,583.08
1732698505167.02,482.63,577.04
1732698505196.93,479.74,574.19
1732698505231.64,478.15,572.48
1732698505262.02,500.95,570.26
1732698505286.29,667.82,564.77
1732698505318.18,1233.35,572.17
1732698505347.62,1682.83,581.07
1732698505377.64,1865.51,581.05
1732698505407.96,1939.08,579.76
1732698505437.83,1973.06,576.93
1732698505468.67,1986.28,573.81
1732698505498.61,1997.69,571.61
1732698505529.04,2004.2,572.52
1732698505560.44,2005.21,572.82
1732698505589.62,2005.2,574.26
1732698505620.52,2004.79,574.99
1732698505650.45,1987.12,593.35
1732698505680.85,1954.98,636.91
1732698505711.06,1924.41,690.62
1732698505740.47,1899.85,737.13
1732698505771.24,1879.16,767.98
1732698505801.58,1865.29,792.49
1732698505831.47,1856.46,808.2
1732698505862.19,1848.28,814.53
1732698505891.93,1817.5,810.62
1732698505922.35,1789.47,804.88
1732698505951.89,1769.6,802.92
1732698505982.46,1755.02,800.79
1732698506012.39,1743.25,798.67
1732698506043.18,1734.5,795.7
1732698506073.92,1729.6,795.77
1732698506103.91,1727.89,797.15
1732698506134.11,1726.88,798.45
1732698506164.22,1726.4,800.99
1732698506193.98,1726.27,802.03
1732698506224.5,1725.5,803.2
1732698506254.33,1724.29,804.83
1732698506284.7,1717.92,805.44
1732698506314.7,1687.51,803.2
1732698506345.57,1648.4,797.16
1732698506374.7,1612.84,792.97
1732698506405.31,1583.32,787.2
1732698506436.7,1562.07,782.29
1732698506466.36,1545.62,777.4
1732698506496.84,1535.78,774.44
1732698506526.42,1495.24,772.72
1732698506557.1,1436.68,767.93
1732698506587.31,1386.25,764.58
1732698506617.45,1352.0,761.19
1732698506647.41,1327.54,759.93
1732698506677.97,1312.09,758.44
1732698506708.03,1304.91,756.8
1732698506738.43,1297.69,756.32
1732698506855.83,1220.29,1030.41
1732698506887.67,1236.05,1073.49
1732698506918.77,1229.27,1050.61
1732698506949.34,1216.74,1018.9
1732698506979.33,1206.34,979.75
1732698507044.33,1200.95,945.9
1732698507045.81,1191.29,923.03
1732698507070.65,1183.41,911.47
1732698507097.86,1171.64,917.25
1732698507129.33,1166.79,918.09
1732698507158.78,1163.99,923.16
1732698507189.6,1162.23,924.47
1732698507220.0,1155.48,927.11
1732698507248.7,1123.22,930.22
1732698507280.7,1040.43,932.93
1732698507310.77,962.06,933.85
1732698507340.74,903.88,931.35
1732698507372.16,863.45,921.05
1732698507402.46,839.26,917.57
1732698507432.67,824.68,913.42
1732698507463.34,794.66,894.79
1732698507493.23,756.7,864.84
1732698507522.92,728.11,840.86
1732698507553.68,703.16,818.58
1732698507584.36,691.82,807.21
1732698507613.86,675.55,798.17
1732698507644.15,660.97,792.37
1732698507673.95,646.0,785.8
1732698507704.27,634.45,780.52
1732698507735.1,626.75,778.2
1732698507764.04,620.21,773.84
1732698507882.88,708.46,847.56
1732698507914.8,750.4,905.12
1732698507946.05,679.11,847.16
1732698507976.82,672.36,839.39
1732698508006.25,664.17,833.74
1732698508036.58,654.01,826.67
1732698508067.62,643.01,818.59
1732698508097.72,635.94,813.52
1732698508127.67,628.57,808.49
1732698508157.92,623.18,804.34
1732698508187.4,601.22,802.39
1732698508218.76,566.89,799.71
1732698508248.67,539.99,799.37
1732698508279.33,518.23,797.54
1732698508308.1,501.43,796.12
1732698508338.46,486.05,793.19
1732698508369.76,474.57,790.89
1732698508399.67,469.76,791.82
1732698508429.88,463.52,792.45
1732698508459.56,458.0,791.54
1732698508490.04,454.09,789.5
1732698508520.11,449.73,786.9
1732698508549.97,445.98,784.26
1732698508579.51,442.92,783.82
1732698508610.28,438.55,782.46
1732698508644.44,435.4,781.12
1732698508671.51,433.6,781.3
1732698508701.17,432.33,777.39
1732698508731.36,436.06,760.75
1732698508760.76,439.59,735.95
