time,x,y
1732698528065.71,1485.11,467.85
1732698528095.92,1473.96,467.43
1732698528125.4,1460.52,467.33
1732698528157.7,1447.4,466.01
1732698528186.28,1435.41,464.44
1732698528216.13,1425.26,463.35
1732698528246.03,1426.92,462.99
1732698528277.62,1436.35,462.18
1732698528306.35,1441.7,461.36
1732698528337.32,1447.34,460.16
1732698528367.83,1452.53,458.89
1732698528397.7,1424.42,475.16
1732698528427.72,1329.4,530.66
1732698528457.73,1240.91,581.65
1732698528487.96,1180.2,621.11
1732698528519.08,1141.05,644.44
1732698528548.2,1116.15,657.42
1732698528579.05,1096.89,638.87
1732698528609.25,1084.85,603.6
1732698528639.24,1077.61,580.2
1732698528669.56,1072.72,565.99
1732698528700.3,1066.81,554.31
1732698528730.4,1062.18,545.68
1732698528760.48,1060.13,540.1
1732698528790.63,1059.82,535.78
1732698528820.61,1066.14,533.72
1732698528850.32,1070.94,532.16
1732698528880.14,1074.34,531.14
1732698528911.69,1077.02,530.1
1732698528941.66,1080.04,529.02
1732698528972.8,1082.52,528.73
1732698529002.7,1082.63,528.74
1732698529032.36,1080.9,529.21
1732698529062.81,1079.42,529.8
1732698529092.66,1078.13,530.26
1732698529122.8,1076.82,530.48
1732698529152.81,1080.29,544.35
1732698529183.44,1091.47,582.82
1732698529213.3,1105.21,623.32
1732698529243.4,1114.87,655.61
1732698529274.06,1120.4,678.27
1732698529304.64,1127.04,691.76
1732698529334.41,1131.49,703.73
1732698529365.08,1132.08,712.58
1732698529394.7,1132.88,718.23
1732698529425.03,1130.64,699.03
1732698529454.49,1129.14,687.9
1732698529485.2,1125.41,661.49
1732698529515.57,1120.27,630.9
1732698529545.39,1117.03,603.09
1732698529575.8,1112.73,581.32
1732698529606.47,1101.58,566.05
1732698529636.73,1082.75,553.3
1732698529666.42,1067.57,544.71
1732698529696.93,1059.24,539.47
1732698529727.19,1054.46,536.1
1732698529757.7,1051.01,534.35
1732698529787.19,1048.72,532.78
1732698529818.58,1047.04,531.31
1732698529847.32,1045.33,531.39
1732698529877.69,1044.04,531.48
1732698529908.15,1043.38,531.81
1732698529938.23,1043.55,532.26
1732698529968.71,1045.57,532.65
1732698529998.54,1047.28,532.74
1732698530029.13,1049.19,532.73
1732698530059.34,1051.02,532.54
1732698530088.86,1053.59,532.51
1732698530119.71,1055.61,532.03
1732698530149.75,1058.15,531.34
1732698530176.37,1015.48,589.53
1732698530266.85,943.24,818.26
1732698530298.13,1045.55,714.86
1732698530330.93,1054.5,702.04
1732698530361.22,1057.7,679.53
1732698530391.1,1061.98,645.15
1732698530421.99,1065.26,612.91
1732698530452.17,1066.68,584.29
1732698530484.72,1072.22,596.7
1732698530515.28,1077.87,609.87
1732698530542.97,1079.04,619.06
1732698530573.35,1081.04,627.85
1732698530603.1,1081.61,635.54
1732698530632.91,1083.35,642.08
1732698530663.51,1083.96,647.72
1732698530693.67,1084.89,653.17
1732698530723.94,1086.05,657.46
1732698530754.18,1086.96,659.7
1732698530784.08,1087.06,661.8
1732698530814.18,1090.02,671.05
1732698530844.58,1096.77,685.43
1732698530874.71,1100.92,699.04
1732698530904.65,1105.28,712.79
1732698530934.89,1109.71,720.79
1732698530965.09,1113.96,726.35
1732698530995.01,1117.38,731.36
1732698531025.89,1120.19,736.27
1732698531055.81,1120.71,740.03
1732698531086.09,1121.49,741.19
1732698531116.76,1122.19,742.81
1732698531147.31,1122.03,744.16
