time,x,y
1733277399660.31,1243.53,909.01
1733277399690.3,1215.98,765.59
1733277399720.32,1204.3,694.93
1733277399750.98,1196.82,662.99
1733277399780.93,1194.28,645.78
1733277399811.37,1192.11,636.28
1733277399841.78,1190.34,633.71
1733277399871.3,1190.83,632.03
1733277399901.86,1189.43,628.12
1733277399932.09,1190.86,628.01
1733277399962.59,1190.8,607.61
1733277399992.0,1191.37,561.14
1733277400023.05,1190.4,518.45
1733277400053.04,1191.1,492.42
1733277400082.93,1191.46,474.57
1733277400113.18,1192.26,461.82
1733277400143.59,1193.01,453.29
1733277400174.31,1193.32,446.53
1733277400204.28,1193.32,442.79
1733277400234.22,1193.54,440.82
1733277400263.77,1193.41,438.02
1733277400295.0,1190.68,449.31
1733277400324.83,1188.02,458.17
1733277400355.29,1182.78,477.72
1733277400384.98,1175.86,501.44
1733277400415.43,1169.98,521.72
1733277400445.37,1164.74,540.52
1733277400475.46,1160.58,554.87
1733277400506.46,1164.33,593.12
1733277400536.47,1137.67,650.48
1733277400566.0,1053.22,706.76
1733277400596.12,981.36,744.48
1733277400627.12,937.64,768.91
1733277400656.53,912.94,783.48
1733277400687.23,896.97,792.55
1733277400717.27,887.03,798.87
1733277400747.28,880.99,803.01
1733277400777.8,878.17,805.07
1733277400807.81,874.98,805.06
1733277400838.81,864.42,807.15
1733277400868.72,852.67,813.03
1733277400899.01,844.72,816.8
1733277400929.22,838.0,818.97
1733277400959.01,832.09,821.7
1733277400989.54,828.46,823.97
1733277401019.76,825.21,827.24
1733277401048.87,821.71,828.78
1733277401079.93,819.14,828.82
1733277401109.83,817.69,828.56
1733277401140.02,816.89,831.3
1733277401171.12,820.71,842.21
1733277401200.57,826.46,855.58
1733277401230.69,831.19,869.83
1733277401261.3,835.63,882.77
1733277401291.91,841.57,891.51
1733277401321.89,849.35,898.68
1733277401352.29,864.51,901.71
1733277401382.33,875.98,902.36
1733277401413.31,885.21,903.13
1733277401442.71,894.16,903.75
1733277401473.29,900.89,904.43
1733277401502.74,912.22,905.63
1733277401533.13,931.73,906.01
1733277401563.64,951.06,906.06
1733277401593.72,966.09,906.88
1733277401623.99,976.66,907.44
1733277401654.17,985.82,908.64
1733277401684.14,993.51,910.31
1733277401714.49,999.91,911.69
1733277401744.57,1005.0,912.06
1733277401774.9,1008.26,912.17
1733277401805.42,1010.3,912.4
1733277401834.77,1011.94,911.82
1733277401865.56,1013.24,910.58
1733277401895.31,1014.55,911.05
1733277401926.21,1015.37,911.4
1733277401956.08,1014.38,911.72
1733277401985.69,1008.83,911.71
1733277402016.48,994.87,911.12
1733277402046.81,975.62,911.07
1733277402077.3,956.56,911.13
1733277402107.05,939.22,911.24
1733277402137.29,922.82,911.9
1733277402167.65,908.98,910.16
1733277402198.25,900.1,910.98
1733277402228.28,910.32,911.59
1733277402257.88,918.82,912.28
1733277402287.91,922.5,912.54
1733277402319.12,926.0,912.55
1733277402348.3,932.21,913.6
1733277402379.4,940.28,914.62
1733277402409.61,949.32,915.47
1733277402439.21,957.34,915.58
1733277402469.83,965.03,915.32
1733277402500.45,971.37,915.18
1733277402530.46,975.07,915.3
1733277402560.39,966.78,915.04
1733277402590.74,961.86,914.66
1733277402621.08,952.07,914.35
1733277402651.16,938.47,914.17
1733277402681.55,923.2,913.91
1733277402711.6,908.86,913.38
1733277402740.98,897.46,912.69
1733277402770.96,890.51,911.34
1733277402802.49,886.59,909.7
1733277402832.84,885.3,907.22
1733277402862.21,884.0,905.43
1733277402892.87,880.6,902.38
1733277402922.6,878.81,900.55
1733277402952.58,877.06,898.67
1733277402983.74,875.82,897.68
1733277403014.25,875.42,897.25
1733277403043.33,874.98,896.75
1733277403073.79,874.54,896.71
1733277403104.27,874.24,895.71
1733277403134.54,873.77,895.06
1733277403164.5,873.34,894.03
1733277403194.65,873.22,893.75
1733277403224.32,872.59,892.7
1733277403254.97,872.34,892.47
1733277403284.72,871.65,891.74
1733277403315.53,871.43,891.56
1733277403346.0,871.16,891.44
1733277403376.12,870.44,890.77
1733277403405.96,869.09,889.88
1733277403436.48,867.74,889.54
1733277403466.52,866.71,889.63
1733277403496.8,865.63,889.55
1733277403526.81,864.66,889.6
1733277403556.68,864.12,889.93
1733277403587.61,863.76,889.89
1733277403617.46,863.79,889.65
1733277403649.25,864.26,889.58
1733277403678.22,864.83,889.59
1733277403708.38,865.22,889.57
1733277403738.71,865.45,889.93
1733277403768.07,865.67,890.18
1733277403799.79,865.73,890.11
1733277403829.39,866.07,890.41
1733277403859.36,866.14,890.45
1733277403889.95,865.6,890.75
1733277403920.17,864.83,891.4
1733277403949.64,863.33,892.07
1733277403980.44,861.54,893.02
1733277404010.87,859.69,893.27
1733277404041.02,857.83,893.73
1733277404070.95,856.36,894.25
1733277404100.81,856.49,897.73
1733277404131.65,856.92,902.93
1733277404161.49,857.31,906.45
1733277404191.02,857.33,909.95
1733277404221.68,858.18,912.94
1733277404251.81,866.31,913.19
1733277404282.43,876.82,912.24
1733277404312.24,887.2,910.86
1733277404342.86,898.57,910.16
1733277404372.5,909.24,910.76
1733277404403.19,922.04,911.58
1733277404433.68,948.33,914.05
1733277404463.72,976.12,916.38
1733277404493.13,998.34,917.43
1733277404524.47,1015.17,915.89
1733277404553.65,1029.35,916.15
1733277404584.06,1040.53,916.43
1733277404614.57,1047.26,917.31
1733277404644.58,1051.51,917.17
1733277404674.65,1055.52,916.52
1733277404704.65,1059.41,916.49
1733277404735.65,1061.71,916.75
1733277404765.93,1053.55,915.98
1733277404796.53,1043.15,915.57
1733277404826.48,1015.57,914.38
1733277404856.55,980.41,913.74
1733277404886.88,946.19,911.88
1733277404916.52,916.86,911.03
1733277404946.46,893.66,911.32
1733277404976.54,876.79,909.54
1733277405007.28,864.0,907.84
1733277405037.64,855.83,908.31
1733277405067.58,848.75,906.34
1733277405097.96,844.55,905.43
1733277405127.45,841.69,904.16
1733277405157.61,838.29,903.68
1733277405188.47,835.5,903.96
1733277405218.38,833.5,907.53
1733277405247.31,984.92,822.6
1733277405276.13,994.39,841.8
1733277405306.0,1002.78,896.29
1733277405338.93,859.22,1027.49
1733277405369.45,868.07,1036.63
1733277405399.9,875.36,1033.57
1733277405430.04,878.49,1035.54
1733277405459.74,878.66,1056.25
1733277405489.62,834.67,1205.43
1733277405519.94,1067.59,842.09
1733277405550.54,862.73,1217.0
1733277405580.47,868.5,1179.21
1733277405609.95,864.3,1169.9
1733277405638.86,1075.82,833.84
1733277405669.76,891.97,1296.53
1733277405701.59,908.64,1292.75
1733277405732.11,912.47,1268.93
1733277405761.83,932.26,1215.67
1733277405792.9,962.04,1112.78
1733277405823.06,977.04,1024.16
1733277405853.41,983.58,969.75
1733277405883.57,997.63,943.94
1733277405913.54,1007.68,935.56
1733277405943.15,1023.65,934.2
1733277405973.62,1038.13,931.25
1733277406003.96,1048.4,930.67
1733277406034.43,1053.34,929.46
1733277406064.65,1056.88,929.41
1733277406094.51,1059.85,930.45
1733277406125.35,1063.01,930.53
1733277406154.89,1065.91,930.41
1733277406186.33,1068.5,930.5
1733277406215.69,1070.33,931.53
1733277406245.76,1071.72,931.18
1733277406276.15,1072.9,931.85
1733277406306.39,1061.66,930.79
1733277406336.02,1029.41,928.4
1733277406365.85,986.42,924.71
1733277406395.97,945.4,917.92
1733277406426.19,914.17,914.81
1733277406456.44,891.45,910.8
1733277406487.63,874.41,908.82
1733277406517.65,860.25,904.23
1733277406548.24,849.05,898.99
1733277406577.42,840.77,896.62
1733277406607.44,838.03,893.79
1733277406638.66,833.75,891.88
1733277406668.49,830.02,889.73
1733277406698.84,827.43,887.48
1733277406729.0,837.08,889.34
1733277406759.47,843.27,890.72
1733277406789.7,852.8,892.85
1733277406819.87,866.41,894.28
1733277406850.25,880.39,896.61
1733277406879.9,895.59,900.49
1733277406910.55,897.97,908.17
1733277406941.03,880.1,928.15
1733277406970.39,859.49,954.37
1733277407001.11,838.87,980.83
1733277407031.35,820.45,1004.12
1733277407061.28,806.17,1022.9
1733277407091.37,795.35,1034.7
1733277407121.38,785.97,1043.31
1733277407152.31,803.59,1050.89
1733277407182.74,826.9,1060.0
1733277407211.81,846.02,1067.36
1733277407243.3,860.02,1073.56
1733277407272.61,868.99,1076.41
1733277407303.16,871.98,1082.65
1733277407333.77,870.71,1087.23
1733277407363.62,869.8,1089.71
1733277407393.88,868.71,1090.44
1733277407423.73,866.64,1091.16
1733277407454.31,854.93,1091.91
1733277407483.98,840.31,1091.39
1733277407515.1,827.1,1091.08
1733277407544.29,813.88,1091.76
1733277407575.21,802.11,1093.53
1733277407604.96,793.68,1093.74
1733277407635.22,784.82,1094.99
1733277407665.43,778.08,1097.28
1733277407696.37,776.49,1093.77
1733277407726.24,793.88,1062.28
1733277407756.07,825.72,1004.63
1733277407786.47,851.04,951.18
1733277407816.91,869.64,911.07
1733277407846.79,883.29,878.39
1733277407877.05,892.66,862.7
1733277407907.45,900.54,853.46
1733277407937.67,903.74,849.65
1733277407967.86,906.56,843.86
1733277407997.26,907.6,841.01
1733277408028.29,912.58,839.63
1733277408058.24,978.3,837.5
1733277408088.52,1067.48,837.31
1733277408118.86,1140.59,837.34
1733277408149.59,1192.26,839.44
1733277408178.55,1226.45,840.06
1733277408209.78,1246.46,844.78
1733277408240.13,1205.95,875.84
1733277408270.21,1164.96,900.22
1733277408300.32,1121.97,927.75
1733277408330.61,1082.32,949.25
1733277408360.04,1049.14,968.68
1733277408390.82,1027.56,979.69
1733277408421.25,1011.38,984.89
1733277408450.92,1007.5,1028.26
1733277408481.26,1011.82,1085.57
1733277408511.46,1019.85,1127.76
1733277408541.48,1019.27,1155.53
1733277408572.08,1020.74,1171.76
1733277408602.14,1020.63,1180.68
1733277408632.17,1020.78,1188.62
1733277408662.21,1020.32,1194.79
1733277408692.06,1021.65,1197.84
1733277408723.05,1025.21,1197.99
