time,x,y
1735805104737.26,434.58,1242.94
1735805104767.87,435.33,1244.8
1735805104797.7,436.95,1244.01
1735805104828.0,480.16,1211.79
1735805104856.96,712.72,1061.89
1735805104887.62,980.55,872.38
1735805104918.28,1126.86,764.11
1735805104947.76,1183.66,712.36
1735805104978.59,1207.97,687.58
1735805105009.6,1233.84,677.96
1735805105039.13,1244.83,688.39
1735805105069.21,1248.55,699.33
1735805105099.01,1248.63,702.84
1735805105129.7,1243.51,697.13
1735805105159.59,1235.67,686.79
1735805105189.69,1231.78,681.8
1735805105220.44,1230.59,679.04
1735805105250.71,1229.97,677.62
1735805105280.06,1228.84,678.95
1735805105311.36,1228.36,678.91
1735805105341.0,1231.44,676.91
1735805105371.68,1275.51,659.42
1735805105400.58,1345.61,635.44
1735805105432.0,1405.97,615.75
1735805105462.3,1451.73,600.01
1735805105492.42,1480.24,585.82
1735805105527.67,1500.46,575.51
1735805105557.99,1515.48,564.04
1735805105583.36,1524.72,561.22
1735805105618.06,1530.5,556.7
1735805105643.39,1536.03,552.37
1735805105674.17,1539.3,551.21
1735805105703.65,1542.59,549.81
1735805105733.94,1545.14,549.73
1735805105764.81,1544.66,549.33
1735805105794.79,1544.98,549.36
1735805105824.64,1545.2,550.34
1735805105854.68,1545.42,551.22
1735805105885.5,1545.4,552.07
1735805105915.7,1545.57,552.92
1735805105945.15,1546.0,553.04
1735805105975.96,1545.84,553.72
1735805106005.63,1520.81,556.52
1735805106036.21,1423.19,565.69
1735805106066.21,1319.71,571.74
1735805106095.51,1239.77,581.3
1735805106125.96,1190.2,590.65
1735805106157.17,1159.63,596.92
1735805106187.01,1139.78,602.01
1735805106217.69,1127.29,601.96
1735805106247.32,1122.23,600.35
1735805106278.0,1126.36,605.25
1735805106307.78,1131.71,610.61
1735805106338.36,1138.15,612.63
1735805106368.0,1141.94,613.92
1735805106398.6,1144.07,616.26
1735805106427.61,1145.77,618.05
1735805106458.72,1146.62,618.52
1735805106487.93,1148.4,619.4
1735805106518.99,1152.74,622.88
1735805106548.97,1161.67,631.61
1735805106580.24,1168.01,643.81
1735805106609.55,1174.92,647.89
1735805106639.79,1180.33,651.37
1735805106670.47,1183.67,655.08
1735805106700.02,1186.9,657.87
1735805106730.36,1190.25,661.15
1735805106760.98,1196.06,665.5
1735805106790.8,1220.12,669.21
1735805106821.36,1263.55,675.77
1735805106851.47,1303.87,679.48
1735805106886.86,1338.52,682.98
1735805106916.98,1361.85,685.72
1735805106942.1,1380.42,684.24
1735805106973.01,1392.17,685.86
1735805107002.81,1401.75,684.73
1735805107033.24,1430.73,685.34
1735805107062.38,1458.41,685.8
1735805107093.45,1481.03,685.88
1735805107123.51,1497.59,691.45
1735805107158.33,1509.28,692.22
1735805107188.4,1516.26,697.09
1735805107214.45,1523.09,697.86
1735805107244.05,1537.47,706.71
1735805107274.62,1556.24,728.28
1735805107304.66,1571.21,745.42
1735805107334.4,1586.26,756.45
1735805107365.54,1598.72,760.3
1735805107395.63,1608.19,761.23
1735805107424.58,1614.72,761.83
1735805107455.28,1620.41,760.75
1735805107485.48,1623.91,759.25
1735805107516.22,1627.9,758.05
1735805107546.02,1625.71,756.59
1735805107575.68,1618.64,755.75
1735805107606.19,1613.86,754.85
1735805107637.09,1608.18,755.13
1735805107667.35,1599.37,755.95
1735805107697.7,1589.49,756.77
1735805107726.95,1580.8,757.87
1735805107757.7,1571.99,760.05
1735805107787.98,1563.51,765.71
1735805107817.79,1553.44,775.3
1735805107848.34,1545.33,786.45
1735805107878.76,1536.59,797.28
1735805107908.42,1528.06,805.62
1735805107939.2,1521.03,812.71
1735805107969.22,1514.28,819.6
1735805107999.76,1492.43,827.69
1735805108029.66,1449.69,844.25
1735805108059.97,1408.44,855.56
1735805108090.21,1378.21,863.81
1735805108120.27,1357.69,868.09
1735805108150.1,1343.19,867.6
1735805108181.29,1333.43,865.0
1735805108210.89,1326.69,862.88
1735805108240.75,1322.25,861.25
1735805108270.4,1318.89,858.9
1735805108301.79,1308.08,868.46
1735805108331.74,1291.63,886.12
1735805108361.95,1274.79,904.21
1735805108392.07,1254.28,919.98
1735805108422.55,1240.85,936.74
1735805108452.21,1232.13,951.08
1735805108483.36,1222.37,961.39
1735805108513.07,1217.09,964.45
1735805108542.86,1213.25,966.86
1735805108572.99,1221.8,972.15
1735805108603.34,1241.84,976.27
1735805108633.19,1257.94,977.12
1735805108663.85,1271.13,981.26
1735805108698.56,1281.71,983.35
1735805108724.16,1290.43,984.15
1735805108754.64,1299.79,985.68
1735805108784.97,1311.15,987.3
1735805108820.41,1324.9,995.29
1735805108845.67,1336.84,1000.02
1735805108875.92,1349.81,1001.9
1735805108906.11,1361.83,1001.46
1735805108935.98,1370.31,1003.56
1735805108965.48,1375.31,1006.04
1735805108995.4,1378.62,1005.53
1735805109026.02,1399.44,1020.95
1735805109056.87,1440.13,1057.6
1735805109087.61,1477.18,1091.96
1735805109117.4,1507.87,1115.2
1735805109147.37,1533.27,1136.89
1735805109177.86,1545.67,1147.76
1735805109208.83,1549.83,1153.63
1735805109237.63,1559.05,1173.68
1735805109268.67,1573.79,1194.81
1735805109298.23,1588.32,1207.76
1735805109329.61,1594.82,1221.31
1735805109358.9,1599.32,1229.55
1735805109389.72,1603.63,1238.3
1735805109419.43,1606.88,1242.48
