participant,session,view_instance,view,view_instance_id,FD,NFD,NKFD,KFD,AFD,NAFD,NAKFD,AKFD,FC,NFC,NKFC,KFC,NAKFC,AKFC,SD,NSD,NKSD,KSD,ASD,NASD,NAKSD,AKSD,SC,NSC,NKSC,KSC,NAKSC,AKSC,ASW,NASW,ARG,NARG,AED,VSW,NVSW,VRG,NVRG,VED,CA,IOU,isKeyAOI,issue,search,read,operate
P3,P3,split_data_01,HomePage,1,210.91015625,0.017533909375281615,0.0,0.0,210.91015625,0.06362160785664936,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,1,1,0,0
P3,P3,split_data_01,HomePage,1,483.0,0.040153961188206265,0.0,0.0,241.5,0.07284911533216325,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,1,1,0,0
P3,P3,split_data_01,HomePage,1,151.580078125,0.012601533279371685,0.0,0.0,151.580078125,0.045724532477790646,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,1,1,0,0
P3,P3,split_data_01,HomePage,1,786.25,0.065364496861754,0.0,0.0,262.0833333333333,0.07905813240843802,0.0,0.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,2055.02001953125,0.11792702756239738,0.0,0.0,1027.510009765625,0.2005362189358229,0.0,0.0,2.0,0.07407407407407407,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,1328.150146484375,0.11041509199595044,0.0,0.0,664.0750732421875,0.20032000662457505,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,0.0,0.0,1209.749755859375,0.06942131533851104,0.0,0.0,302.43743896484375,0.05902585853005721,0.0,0.0,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,545.97998046875,0.045389770073043074,0.0,0.0,545.97998046875,0.1646963087628166,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,2746.650146484375,0.15761612268994257,0.0,0.0,2746.650146484375,0.5360559312129123,0.0,0.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,6859.310546875,0.5702453198283077,0.0,0.0,457.28736979166666,0.13794194758548534,0.0,0.0,15.0,0.45454545454545453,0.0,0.0,0.0,0.0,9634.560546875,0.5528778680326802,0.0,0.0,602.1600341796875,0.11752186869323503,0.0,0.0,16.0,0.5925925925925926,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,241.550048828125,0.020081141378165343,0.0,0.0,120.7750244140625,0.036432106346935285,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,212.31005859375,0.017650289549977716,0.0,0.0,212.31005859375,0.06404389211045312,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,937.56005859375,0.07794358220369738,0.0,0.0,312.52001953125,0.09427249253185069,0.0,0.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,1780.219970703125,0.10215766637646873,0.0,0.0,445.05499267578125,0.08686012262797262,0.0,0.0,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_01,HomePage,1,272.10009765625,0.022620904266244714,0.0,0.0,136.050048828125,0.04103985796284273,0.0,0.0,2.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.9629629629629629,14,0.5384615384615384,26,32,0.8205128205128205,13,0.40625,25,658.77831414,0.008129334870293365,0,0,1,0,0
P3,P3,split_data_02,CoreJournal,2,211.030029296875,0.16242947328464466,0.0,0.0,211.030029296875,0.22530415594481243,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1449.31005859375,1.0,0.0,0.0,1449.31005859375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,32,0.8205128205128205,13,0.40625,25,94.07181225999999,0.0,0,1,1,0,0
P3,P3,split_data_02,CoreJournal,2,332.25,0.25573228927956343,0.0,0.0,332.25,0.35472347732727366,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,32,0.8205128205128205,13,0.40625,25,94.07181225999999,0.0,0,0,1,0,0
P3,P3,split_data_02,CoreJournal,2,272.510009765625,0.20975051512102172,0.0,0.0,272.510009765625,0.29094265845162315,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,32,0.8205128205128205,13,0.40625,25,94.07181225999999,0.0,0,0,1,0,0
P3,P3,split_data_02,CoreJournal,2,483.420166015625,0.37208772231477016,0.0,0.0,120.85504150390625,0.12902970827629076,0.0,0.0,4.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0,0.0,4,32,0.8205128205128205,13,0.40625,25,94.07181225999999,0.0,0,0,1,0,0
P3,P3,split_data_03,EBook,3,694.60986328125,0.33307118028808896,0.0,0.0,347.304931640625,0.5552641980139061,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,32,0.8205128205128205,13,0.40625,25,67.02686045999997,0.0,0,0,1,0,0
P3,P3,split_data_03,EBook,3,1390.85986328125,0.6669288197119111,0.0,0.0,278.17197265625,0.44473580198609386,0.0,0.0,5.0,0.7142857142857143,0.0,0.0,0.0,0.0,2657.85009765625,1.0,0.0,0.0,1328.925048828125,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,2,32,0.8205128205128205,13,0.40625,25,67.02686045999997,0.0,0,0,1,0,0
P3,P3,split_data_04,LibThesis,4,392.080078125,1.0,0.0,0.0,392.080078125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,210.919921875,1.0,0.0,0.0,210.919921875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0,0.0,1,32,0.8205128205128205,13,0.40625,25,0.0,0.0,0,0,1,0,0
P3,P3,split_data_05,CommonApp,5,242.489990234375,1.0,0.0,0.0,242.489990234375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,331.889892578125,1.0,0.0,0.0,331.889892578125,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.5,0,0.0,1,32,0.8205128205128205,13,0.40625,25,0.0,0.0,0,0,1,0,0
P3,P3,split_data_06,Copyright,6,301.260009765625,0.5249897040904542,0.5249897040904542,301.260009765625,301.260009765625,0.5249897040904542,8.399835265447267,301.260009765625,1.0,0.5,0.5,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,1,32,0.8205128205128205,13,0.40625,25,0.0,0.0,1,1,1,0,0
P3,P3,split_data_06,Copyright,6,272.579833984375,0.47501029590954574,0.5249897040904542,301.260009765625,272.579833984375,0.47501029590954574,8.399835265447267,301.260009765625,1.0,0.5,0.5,1.0,8.0,1.0,816.739990234375,1.0,0.0,0.0,408.3699951171875,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,0,0.0,1,32,0.8205128205128205,13,0.40625,25,0.0,0.0,0,0,1,0,0
P3,P3,split_data_07,BookBorrow,7,120.489990234375,0.027517736538806053,0.0,0.0,120.489990234375,0.040703257731958764,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.875,4,0.2857142857142857,14,32,0.8205128205128205,13,0.40625,25,122.81045999999999,0.14268417611364487,0,0,1,0,0
P3,P3,split_data_07,BookBorrow,7,453.580078125,0.10358949373982046,0.0,0.0,226.7900390625,0.07661294845360825,0.0,0.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,1751.7900390625,0.31349926544076284,0.0,0.0,1751.7900390625,0.31349926544076284,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,14,0.875,4,0.2857142857142857,14,32,0.8205128205128205,13,0.40625,25,122.81045999999999,0.14268417611364487,0,1,1,0,0
